replication_id,method,cell_id,utilization,alpha,oracle_region,oracle_mode,selected_mode,tariff_mode_correct,abs_q99_relative_error,abs_mean_relative_error,abs_stoploss_relative_error,mode_value_gap_ratio,regret_cny_per_month
0,TAIL,BASE_ACTUAL_NEAR,0.62,1.05,Actual demand,actual_maximum_demand,actual_maximum_demand,True,0.0750165167149684,0.0056737876625643,0.0850457004753999,4.038244369497853,0.0
0,TAIL,BASE_CAPACITY_NEAR,0.63,1.05,Capacity,capacity,capacity,True,0.0750165167149684,0.0056737876625643,0.0850457004753999,4.10337734319942,0.0
0,TAIL,STRESS_ACTUAL_CLEAR,0.4,1.2,Actual demand,actual_maximum_demand,actual_maximum_demand,True,0.0750165167149684,0.0056737876625643,0.25055169713038,0.5011033942607519,0.0
0,TAIL,STRESS_ACTUAL_NEAR,0.45,1.2,Actual demand,actual_maximum_demand,contracted_maximum_demand,False,0.0750165167149684,0.0056737876625643,0.1509089687713568,26.90626596830232,6731.518225638196
0,TAIL,STRESS_CONTRACT_NEAR_LOW,0.455,1.2,Contract demand,contracted_maximum_demand,contracted_maximum_demand,True,0.0750165167149684,0.0056737876625643,0.1428456025052515,17.981662525699292,0.0
0,TAIL,STRESS_CONTRACT_CLEAR,0.625,1.2,Contract demand,contracted_maximum_demand,contracted_maximum_demand,True,0.0750165167149684,0.0056737876625643,0.099986299720143,3.04046149558587,66.13550292328
0,TAIL,STRESS_CONTRACT_NEAR_HIGH,0.63,1.2,Contract demand,contracted_maximum_demand,contracted_maximum_demand,True,0.0750165167149684,0.0056737876625643,0.099986299720143,10.881969986946109,66.13550292328
0,TAIL,STRESS_CAPACITY_NEAR,0.635,1.2,Capacity,capacity,contracted_maximum_demand,False,0.0750165167149684,0.0056737876625643,0.099986299720143,7.073392992775792,25348.274978783917
0,TAIL,STRESS_CAPACITY_CLEAR,0.7,1.2,Capacity,capacity,capacity,True,0.0750165167149684,0.0056737876625643,0.099986299720143,0.3483551271276312,0.0
0,KDE,BASE_ACTUAL_NEAR,0.62,1.05,Actual demand,actual_maximum_demand,actual_maximum_demand,True,0.0242731508193681,0.0113268391559071,0.0015030405982188,2.8090561106649705,0.0
0,KDE,BASE_CAPACITY_NEAR,0.63,1.05,Capacity,capacity,actual_maximum_demand,False,0.0242731508193681,0.0113268391559071,0.0015030405982188,2.854363467288591,42383.24417411536
0,KDE,STRESS_ACTUAL_CLEAR,0.4,1.2,Actual demand,actual_maximum_demand,actual_maximum_demand,True,0.0242731508193681,0.0113268391559071,0.0682725301638758,0.3778148937393621,0.0
0,KDE,STRESS_ACTUAL_NEAR,0.45,1.2,Actual demand,actual_maximum_demand,actual_maximum_demand,True,0.0242731508193681,0.0113268391559071,0.003035006181818,17.971753138106425,0.0
0,KDE,STRESS_CONTRACT_NEAR_LOW,0.455,1.2,Contract demand,contracted_maximum_demand,actual_maximum_demand,False,0.0242731508193681,0.0113268391559071,0.0007670328170187,11.98301778815007,10095.71928662248
0,KDE,STRESS_CONTRACT_CLEAR,0.625,1.2,Contract demand,contracted_maximum_demand,contracted_maximum_demand,True,0.0242731508193681,0.0113268391559071,0.0030320410742962,2.056844063439043,5.664256818592548
0,KDE,STRESS_CONTRACT_NEAR_HIGH,0.63,1.2,Contract demand,contracted_maximum_demand,contracted_maximum_demand,True,0.0242731508193681,0.0113268391559071,0.0030320410742962,7.361551987639634,5.664256818592548
0,KDE,STRESS_CAPACITY_NEAR,0.635,1.2,Capacity,capacity,capacity,True,0.0242731508193681,0.0113268391559071,0.0030320410742962,4.785084898027551,0.0
0,KDE,STRESS_CAPACITY_CLEAR,0.7,1.2,Capacity,capacity,capacity,True,0.0242731508193681,0.0113268391559071,0.0030320410742962,0.235659019606481,0.0
0,EMP,BASE_ACTUAL_NEAR,0.62,1.05,Actual demand,actual_maximum_demand,actual_maximum_demand,True,0.0692035894194134,0.0139673800631221,0.2386783570410778,11.44908997997173,0.0
0,EMP,BASE_CAPACITY_NEAR,0.63,1.05,Capacity,capacity,actual_maximum_demand,False,0.0692035894194134,0.0139673800631221,0.2386783570410778,11.633752721584145,42383.24417411536
0,EMP,STRESS_ACTUAL_CLEAR,0.4,1.2,Actual demand,actual_maximum_demand,actual_maximum_demand,True,0.0692035894194134,0.0139673800631221,0.0710306494372605,0.4658920411714038,0.0
0,EMP,STRESS_ACTUAL_NEAR,0.45,1.2,Actual demand,actual_maximum_demand,contracted_maximum_demand,False,0.0692035894194134,0.0139673800631221,0.1831471052080477,32.65415411802908,6731.518225638196
0,EMP,STRESS_CONTRACT_NEAR_LOW,0.455,1.2,Contract demand,contracted_maximum_demand,contracted_maximum_demand,True,0.0692035894194134,0.0139673800631221,0.1876711698310082,23.62438592801497,0.0
0,EMP,STRESS_CONTRACT_CLEAR,0.625,1.2,Contract demand,contracted_maximum_demand,contracted_maximum_demand,True,0.0692035894194134,0.0139673800631221,0.2300885647064981,8.004093894047177,8034.167862155475
0,EMP,STRESS_CONTRACT_NEAR_HIGH,0.63,1.2,Contract demand,contracted_maximum_demand,contracted_maximum_demand,True,0.0692035894194134,0.0139673800631221,0.2300885647064981,28.64706876050621,8034.167862155475
0,EMP,STRESS_CAPACITY_NEAR,0.635,1.2,Capacity,capacity,contracted_maximum_demand,False,0.0692035894194134,0.0139673800631221,0.2300885647064981,18.62089085682152,33316.30733801611
0,EMP,STRESS_CAPACITY_CLEAR,0.7,1.2,Capacity,capacity,capacity,True,0.0692035894194134,0.0139673800631221,0.2300885647064981,0.9170539242316657,0.0
1,TAIL,BASE_ACTUAL_NEAR,0.62,1.05,Actual demand,actual_maximum_demand,capacity,False,0.3852720993057156,0.0797017096913477,0.77556767399483,36.033467438337134,43066.84488660097
1,TAIL,BASE_CAPACITY_NEAR,0.63,1.05,Capacity,capacity,capacity,True,0.3852720993057156,0.0797017096913477,0.77556767399483,36.61465239701989,0.0
1,TAIL,STRESS_ACTUAL_CLEAR,0.4,1.2,Actual demand,actual_maximum_demand,actual_maximum_demand,True,0.3852720993057156,0.0797017096913477,1.7295889688741015,3.459177937748221,0.0
1,TAIL,STRESS_ACTUAL_NEAR,0.45,1.2,Actual demand,actual_maximum_demand,actual_maximum_demand,True,0.3852720993057156,0.0797017096913477,1.149450042096041,204.94082493381853,0.0
1,TAIL,STRESS_CONTRACT_NEAR_LOW,0.455,1.2,Contract demand,contracted_maximum_demand,actual_maximum_demand,False,0.3852720993057156,0.0797017096913477,1.104441058934463,139.02903591697415,10095.71928662248
1,TAIL,STRESS_CONTRACT_CLEAR,0.625,1.2,Contract demand,contracted_maximum_demand,capacity,False,0.3852720993057156,0.0797017096913477,0.8605349734538208,25.414560745243676,58816.89620820992
1,TAIL,STRESS_CONTRACT_NEAR_HIGH,0.63,1.2,Contract demand,contracted_maximum_demand,capacity,False,0.3852720993057156,0.0797017096913477,0.8605349734538208,90.96003605461532,16433.652034094557
1,TAIL,STRESS_CAPACITY_NEAR,0.635,1.2,Capacity,capacity,capacity,True,0.3852720993057156,0.0797017096913477,0.8605349734538208,59.12496380923309,0.0
1,TAIL,STRESS_CAPACITY_CLEAR,0.7,1.2,Capacity,capacity,capacity,True,0.3852720993057156,0.0797017096913477,0.8605349734538208,2.9118252450016024,0.0
1,KDE,BASE_ACTUAL_NEAR,0.62,1.05,Actual demand,actual_maximum_demand,capacity,False,0.1574582565041982,0.0245695956947607,0.6717325533324131,31.66647023197464,43066.84488660097
1,KDE,BASE_CAPACITY_NEAR,0.63,1.05,Capacity,capacity,capacity,True,0.1574582565041982,0.0245695956947607,0.6717325533324131,32.17721975184511,0.0
1,KDE,STRESS_ACTUAL_CLEAR,0.4,1.2,Actual demand,actual_maximum_demand,actual_maximum_demand,True,0.1574582565041982,0.0245695956947607,1.489561743688704,2.97912348737742,0.0
1,KDE,STRESS_ACTUAL_NEAR,0.45,1.2,Actual demand,actual_maximum_demand,actual_maximum_demand,True,0.1574582565041982,0.0245695956947607,1.0152911860110496,181.02101491049817,0.0
1,KDE,STRESS_CONTRACT_NEAR_LOW,0.455,1.2,Contract demand,contracted_maximum_demand,actual_maximum_demand,False,0.1574582565041982,0.0245695956947607,0.9761604957860012,122.88084686049037,10095.71928662248
1,KDE,STRESS_CONTRACT_CLEAR,0.625,1.2,Contract demand,contracted_maximum_demand,capacity,False,0.1574582565041982,0.0245695956947607,0.7536487477505843,22.52918131675909,58816.89620820992
1,KDE,STRESS_CONTRACT_NEAR_HIGH,0.63,1.2,Contract demand,contracted_maximum_demand,capacity,False,0.1574582565041982,0.0245695956947607,0.7536487477505843,80.63311285979593,16433.652034094557
1,KDE,STRESS_CAPACITY_NEAR,0.635,1.2,Capacity,capacity,capacity,True,0.1574582565041982,0.0245695956947607,0.7536487477505843,52.41235696958964,0.0
1,KDE,STRESS_CAPACITY_CLEAR,0.7,1.2,Capacity,capacity,capacity,True,0.1574582565041982,0.0245695956947607,0.7536487477505843,2.5812383524918787,0.0
1,EMP,BASE_ACTUAL_NEAR,0.62,1.05,Actual demand,actual_maximum_demand,capacity,False,0.0624907917457112,0.0256931399667715,0.4370154037499584,20.48480315930368,43066.84488660097
1,EMP,BASE_CAPACITY_NEAR,0.63,1.05,Capacity,capacity,capacity,True,0.0624907917457112,0.0256931399667715,0.4370154037499584,20.81520321026013,0.0
1,EMP,STRESS_ACTUAL_CLEAR,0.4,1.2,Actual demand,actual_maximum_demand,actual_maximum_demand,True,0.0624907917457112,0.0256931399667715,1.1194438517615668,2.238887703523256,0.0
1,EMP,STRESS_ACTUAL_NEAR,0.45,1.2,Actual demand,actual_maximum_demand,actual_maximum_demand,True,0.0624907917457112,0.0256931399667715,0.7071265038140006,126.07689218049111,0.0
1,EMP,STRESS_CONTRACT_NEAR_LOW,0.455,1.2,Contract demand,contracted_maximum_demand,actual_maximum_demand,False,0.0624907917457112,0.0256931399667715,0.6747586436198392,84.93983716036438,10095.71928662248
1,EMP,STRESS_CONTRACT_CLEAR,0.625,1.2,Contract demand,contracted_maximum_demand,capacity,False,0.0624907917457112,0.0256931399667715,0.4941632960469867,14.899763289470425,58816.89620820992
1,EMP,STRESS_CONTRACT_NEAR_HIGH,0.63,1.2,Contract demand,contracted_maximum_demand,capacity,False,0.0624907917457112,0.0256931399667715,0.4941632960469867,53.32702853300757,16433.652034094557
1,EMP,STRESS_CAPACITY_NEAR,0.635,1.2,Capacity,capacity,capacity,True,0.0624907917457112,0.0256931399667715,0.4941632960469867,34.66311985820757,0.0
1,EMP,STRESS_CAPACITY_CLEAR,0.7,1.2,Capacity,capacity,capacity,True,0.0624907917457112,0.0256931399667715,0.4941632960469867,1.7071122072785652,0.0
2,TAIL,BASE_ACTUAL_NEAR,0.62,1.05,Actual demand,actual_maximum_demand,actual_maximum_demand,True,0.3145705105259363,0.0975795267124114,0.7475770991289462,38.85562365592261,0.0
2,TAIL,BASE_CAPACITY_NEAR,0.63,1.05,Capacity,capacity,actual_maximum_demand,False,0.3145705105259363,0.0975795267124114,0.7475770991289462,39.48232726327609,42383.24417411536
2,TAIL,STRESS_ACTUAL_CLEAR,0.4,1.2,Actual demand,actual_maximum_demand,actual_maximum_demand,True,0.3145705105259363,0.0975795267124114,0.9631721235101636,3.2548355290063467,0.0
2,TAIL,STRESS_ACTUAL_NEAR,0.45,1.2,Actual demand,actual_maximum_demand,contracted_maximum_demand,False,0.3145705105259363,0.0975795267124114,0.881456864901911,157.15906774613777,6731.518225638196
2,TAIL,STRESS_CONTRACT_NEAR_LOW,0.455,1.2,Contract demand,contracted_maximum_demand,contracted_maximum_demand,True,0.3145705105259363,0.0975795267124114,0.8701315149096139,109.53372718284544,0.0
2,TAIL,STRESS_CONTRACT_CLEAR,0.625,1.2,Contract demand,contracted_maximum_demand,contracted_maximum_demand,True,0.3145705105259363,0.0975795267124114,0.7873125423052476,26.96116101080043,68597.73522517364
2,TAIL,STRESS_CONTRACT_NEAR_HIGH,0.63,1.2,Contract demand,contracted_maximum_demand,contracted_maximum_demand,True,0.3145705105259363,0.0975795267124114,0.7873125423052476,96.49539892503,68597.73522517364
2,TAIL,STRESS_CAPACITY_NEAR,0.635,1.2,Capacity,capacity,contracted_maximum_demand,False,0.3145705105259363,0.0975795267124114,0.7873125423052476,62.72300690134151,93879.87470103428
2,TAIL,STRESS_CAPACITY_CLEAR,0.7,1.2,Capacity,capacity,contracted_maximum_demand,False,0.3145705105259363,0.0975795267124114,0.7873125423052476,3.089024046205246,581954.6353675174
2,KDE,BASE_ACTUAL_NEAR,0.62,1.05,Actual demand,actual_maximum_demand,actual_maximum_demand,True,0.3361581448229148,0.0957040187032481,0.6813330989301823,33.39730655719106,0.0
2,KDE,BASE_CAPACITY_NEAR,0.63,1.05,Capacity,capacity,actual_maximum_demand,False,0.3361581448229148,0.0957040187032481,0.6813330989301823,33.93597279198436,42383.24417411536
2,KDE,STRESS_ACTUAL_CLEAR,0.4,1.2,Actual demand,actual_maximum_demand,actual_maximum_demand,True,0.3361581448229148,0.0957040187032481,0.9918563668063805,3.1922766059532384,0.0
2,KDE,STRESS_ACTUAL_NEAR,0.45,1.2,Actual demand,actual_maximum_demand,contracted_maximum_demand,False,0.3361581448229148,0.0957040187032481,0.8922769791723846,159.08823653404397,6731.518225638196
2,KDE,STRESS_CONTRACT_NEAR_LOW,0.455,1.2,Contract demand,contracted_maximum_demand,contracted_maximum_demand,True,0.3361581448229148,0.0957040187032481,0.8745922084450127,110.09524734431608,0.0
2,KDE,STRESS_CONTRACT_CLEAR,0.625,1.2,Contract demand,contracted_maximum_demand,contracted_maximum_demand,True,0.3361581448229148,0.0957040187032481,0.7409136327812612,23.523274154260022,24422.89145681355
2,KDE,STRESS_CONTRACT_NEAR_HIGH,0.63,1.2,Contract demand,contracted_maximum_demand,contracted_maximum_demand,True,0.3361581448229148,0.0957040187032481,0.7409136327812612,84.1910228802413,24422.89145681355
2,KDE,STRESS_CAPACITY_NEAR,0.635,1.2,Capacity,capacity,contracted_maximum_demand,False,0.3361581448229148,0.0957040187032481,0.7409136327812612,54.72503526568258,49705.03093267418
2,KDE,STRESS_CAPACITY_CLEAR,0.7,1.2,Capacity,capacity,contracted_maximum_demand,False,0.3361581448229148,0.0957040187032481,0.7409136327812612,2.695134659775184,537779.7915991573
2,EMP,BASE_ACTUAL_NEAR,0.62,1.05,Actual demand,actual_maximum_demand,actual_maximum_demand,True,0.3693066144788656,0.095323022693462,0.7448773974218701,35.55373014787865,0.0
2,EMP,BASE_CAPACITY_NEAR,0.63,1.05,Capacity,capacity,actual_maximum_demand,False,0.3693066144788656,0.095323022693462,0.7448773974218701,36.12717740832821,42383.24417411536
2,EMP,STRESS_ACTUAL_CLEAR,0.4,1.2,Actual demand,actual_maximum_demand,actual_maximum_demand,True,0.3693066144788656,0.095323022693462,1.0,3.1795682091117943,0.0
2,EMP,STRESS_ACTUAL_NEAR,0.45,1.2,Actual demand,actual_maximum_demand,contracted_maximum_demand,False,0.3693066144788656,0.095323022693462,0.9489827861596504,169.1985801217621,6731.518225638196
2,EMP,STRESS_CONTRACT_NEAR_LOW,0.455,1.2,Contract demand,contracted_maximum_demand,contracted_maximum_demand,True,0.3693066144788656,0.095323022693462,0.9364639096520812,117.88376887724476,0.0
2,EMP,STRESS_CONTRACT_CLEAR,0.625,1.2,Contract demand,contracted_maximum_demand,contracted_maximum_demand,True,0.3693066144788656,0.095323022693462,0.8166984533643075,25.56211237176609,7175.310707127675
2,EMP,STRESS_CONTRACT_NEAR_HIGH,0.63,1.2,Contract demand,contracted_maximum_demand,contracted_maximum_demand,True,0.3693066144788656,0.095323022693462,0.8166984533643075,91.48813100785615,7175.310707127675
2,EMP,STRESS_CAPACITY_NEAR,0.635,1.2,Capacity,capacity,contracted_maximum_demand,False,0.3693066144788656,0.095323022693462,0.8166984533643075,59.46823098845295,32457.45018298831
2,EMP,STRESS_CAPACITY_CLEAR,0.7,1.2,Capacity,capacity,contracted_maximum_demand,False,0.3693066144788656,0.095323022693462,0.8166984533643075,2.928730693628309,520532.2108494714
3,TAIL,BASE_ACTUAL_NEAR,0.62,1.05,Actual demand,actual_maximum_demand,capacity,False,0.1909932572864736,0.0630700227309577,0.5382767027971117,24.53154806648501,43066.84488660097
3,TAIL,BASE_CAPACITY_NEAR,0.63,1.05,Capacity,capacity,capacity,True,0.1909932572864736,0.0630700227309577,0.5382767027971117,24.927218196589536,0.0
3,TAIL,STRESS_ACTUAL_CLEAR,0.4,1.2,Actual demand,actual_maximum_demand,actual_maximum_demand,True,0.1909932572864736,0.0630700227309577,1.0082588799224328,2.103746120894528,0.0
3,TAIL,STRESS_ACTUAL_NEAR,0.45,1.2,Actual demand,actual_maximum_demand,actual_maximum_demand,True,0.1909932572864736,0.0630700227309577,0.7357410121627632,131.1787067277172,0.0
3,TAIL,STRESS_CONTRACT_NEAR_LOW,0.455,1.2,Contract demand,contracted_maximum_demand,actual_maximum_demand,False,0.1909932572864736,0.0630700227309577,0.7128900515733879,89.73988768641962,10095.71928662248
3,TAIL,STRESS_CONTRACT_CLEAR,0.625,1.2,Contract demand,contracted_maximum_demand,capacity,False,0.1909932572864736,0.0630700227309577,0.5849741298664601,16.951656959704756,58816.89620820992
3,TAIL,STRESS_CONTRACT_NEAR_HIGH,0.63,1.2,Contract demand,contracted_maximum_demand,capacity,False,0.1909932572864736,0.0630700227309577,0.5849741298664601,60.67086280563735,16433.652034094557
3,TAIL,STRESS_CAPACITY_NEAR,0.635,1.2,Capacity,capacity,capacity,True,0.1909932572864736,0.0630700227309577,0.5849741298664601,39.43668805830736,0.0
3,TAIL,STRESS_CAPACITY_CLEAR,0.7,1.2,Capacity,capacity,capacity,True,0.1909932572864736,0.0630700227309577,0.5849741298664601,1.9422040449435345,0.0
3,KDE,BASE_ACTUAL_NEAR,0.62,1.05,Actual demand,actual_maximum_demand,capacity,False,0.3864121270191434,0.0751884519620146,1.0172290021798986,45.86132353889866,43066.84488660097
3,KDE,BASE_CAPACITY_NEAR,0.63,1.05,Capacity,capacity,capacity,True,0.3864121270191434,0.0751884519620146,1.0172290021798986,46.601022305654965,0.0
3,KDE,STRESS_ACTUAL_CLEAR,0.4,1.2,Actual demand,actual_maximum_demand,actual_maximum_demand,True,0.3864121270191434,0.0751884519620146,1.988550717367684,3.977101434735404,0.0
3,KDE,STRESS_ACTUAL_NEAR,0.45,1.2,Actual demand,actual_maximum_demand,actual_maximum_demand,True,0.3864121270191434,0.0751884519620146,1.4440425118471545,256.68243191257454,0.0
3,KDE,STRESS_CONTRACT_NEAR_LOW,0.455,1.2,Contract demand,contracted_maximum_demand,actual_maximum_demand,False,0.3864121270191434,0.0751884519620146,1.39683938940247,174.48156923086393,10095.71928662248
3,KDE,STRESS_CONTRACT_CLEAR,0.625,1.2,Contract demand,contracted_maximum_demand,capacity,False,0.3864121270191434,0.0751884519620146,1.1214935879381966,31.60587207639633,58816.89620820992
3,KDE,STRESS_CONTRACT_NEAR_HIGH,0.63,1.2,Contract demand,contracted_maximum_demand,capacity,False,0.3864121270191434,0.0751884519620146,1.1214935879381966,113.11906164440008,16433.652034094557
3,KDE,STRESS_CAPACITY_NEAR,0.635,1.2,Capacity,capacity,capacity,True,0.3864121270191434,0.0751884519620146,1.1214935879381966,73.52855952963539,0.0
3,KDE,STRESS_CAPACITY_CLEAR,0.7,1.2,Capacity,capacity,capacity,True,0.3864121270191434,0.0751884519620146,1.1214935879381966,3.6211830345942766,0.0
3,EMP,BASE_ACTUAL_NEAR,0.62,1.05,Actual demand,actual_maximum_demand,capacity,False,0.3229242056798031,0.0818071188212259,0.7848884388409413,34.77439879878772,43066.84488660097
3,EMP,BASE_CAPACITY_NEAR,0.63,1.05,Capacity,capacity,capacity,True,0.3229242056798031,0.0818071188212259,0.7848884388409413,35.33527619876807,0.0
3,EMP,STRESS_ACTUAL_CLEAR,0.4,1.2,Actual demand,actual_maximum_demand,actual_maximum_demand,True,0.3229242056798031,0.0818071188212259,1.4865101181566558,2.973020236313253,0.0
3,EMP,STRESS_ACTUAL_NEAR,0.45,1.2,Actual demand,actual_maximum_demand,actual_maximum_demand,True,0.3229242056798031,0.0818071188212259,1.074707134587811,191.61456231980145,0.0
3,EMP,STRESS_CONTRACT_NEAR_LOW,0.455,1.2,Contract demand,contracted_maximum_demand,actual_maximum_demand,False,0.3229242056798031,0.0818071188212259,1.037272899589203,130.5737866643863,10095.71928662248
3,EMP,STRESS_CONTRACT_CLEAR,0.625,1.2,Contract demand,contracted_maximum_demand,capacity,False,0.3229242056798031,0.0818071188212259,0.8605108376847584,24.06449296011018,58816.89620820992
3,EMP,STRESS_CONTRACT_NEAR_HIGH,0.63,1.2,Contract demand,contracted_maximum_demand,capacity,False,0.3229242056798031,0.0818071188212259,0.8605108376847584,86.12807316362182,16433.652034094557
3,EMP,STRESS_CAPACITY_NEAR,0.635,1.2,Capacity,capacity,capacity,True,0.3229242056798031,0.0818071188212259,0.8605108376847584,55.98413797572078,0.0
3,EMP,STRESS_CAPACITY_CLEAR,0.7,1.2,Capacity,capacity,capacity,True,0.3229242056798031,0.0818071188212259,0.8605108376847584,2.7571437811501838,0.0
4,TAIL,BASE_ACTUAL_NEAR,0.62,1.05,Actual demand,actual_maximum_demand,actual_maximum_demand,True,0.2358566787125555,0.0390067628279778,0.4332480147388059,20.592145857307084,0.0
4,TAIL,BASE_CAPACITY_NEAR,0.63,1.05,Capacity,capacity,actual_maximum_demand,False,0.2358566787125555,0.0390067628279778,0.4332480147388059,20.924277242102303,42383.24417411536
4,TAIL,STRESS_ACTUAL_CLEAR,0.4,1.2,Actual demand,actual_maximum_demand,actual_maximum_demand,True,0.2358566787125555,0.0390067628279778,0.8163271141303831,1.6326542282607648,0.0
4,TAIL,STRESS_ACTUAL_NEAR,0.45,1.2,Actual demand,actual_maximum_demand,contracted_maximum_demand,False,0.2358566787125555,0.0390067628279778,0.6310138380865356,112.50640896605611,6731.518225638196
4,TAIL,STRESS_CONTRACT_NEAR_LOW,0.455,1.2,Contract demand,contracted_maximum_demand,contracted_maximum_demand,True,0.2358566787125555,0.0390067628279778,0.6108019354042632,76.88885117817452,0.0
4,TAIL,STRESS_CONTRACT_CLEAR,0.625,1.2,Contract demand,contracted_maximum_demand,contracted_maximum_demand,True,0.2358566787125555,0.0390067628279778,0.4832928008648421,14.808383513438136,2936.6643526554108
4,TAIL,STRESS_CONTRACT_NEAR_HIGH,0.63,1.2,Contract demand,contracted_maximum_demand,contracted_maximum_demand,True,0.2358566787125555,0.0390067628279778,0.4832928008648421,52.99997555712187,2936.6643526554108
4,TAIL,STRESS_CAPACITY_NEAR,0.635,1.2,Capacity,capacity,contracted_maximum_demand,False,0.2358566787125555,0.0390067628279778,0.4832928008648421,34.45053204270437,28218.803828516044
4,TAIL,STRESS_CAPACITY_CLEAR,0.7,1.2,Capacity,capacity,capacity,True,0.2358566787125555,0.0390067628279778,0.4832928008648421,1.6966425422152722,0.0
4,KDE,BASE_ACTUAL_NEAR,0.62,1.05,Actual demand,actual_maximum_demand,actual_maximum_demand,True,0.2682504112923112,0.0213477578099627,0.3486278420985796,17.19647961809049,0.0
4,KDE,BASE_CAPACITY_NEAR,0.63,1.05,Capacity,capacity,actual_maximum_demand,False,0.2682504112923112,0.0213477578099627,0.3486278420985796,17.47384219257577,42383.24417411536
4,KDE,STRESS_ACTUAL_CLEAR,0.4,1.2,Actual demand,actual_maximum_demand,actual_maximum_demand,True,0.2682504112923112,0.0213477578099627,0.8896869813628475,1.7793739627256924,0.0
4,KDE,STRESS_ACTUAL_NEAR,0.45,1.2,Actual demand,actual_maximum_demand,contracted_maximum_demand,False,0.2682504112923112,0.0213477578099627,0.6617534363256614,117.98711573063456,6731.518225638196
4,KDE,STRESS_CONTRACT_NEAR_LOW,0.455,1.2,Contract demand,contracted_maximum_demand,contracted_maximum_demand,True,0.2682504112923112,0.0213477578099627,0.6294030447554919,79.2303924303466,0.0
4,KDE,STRESS_CONTRACT_CLEAR,0.625,1.2,Contract demand,contracted_maximum_demand,contracted_maximum_demand,True,0.2682504112923112,0.0213477578099627,0.4239150314383767,13.162003790255492,5485.508051656187
4,KDE,STRESS_CONTRACT_NEAR_HIGH,0.63,1.2,Contract demand,contracted_maximum_demand,contracted_maximum_demand,True,0.2682504112923112,0.0213477578099627,0.4239150314383767,47.107496813089,5485.508051656187
4,KDE,STRESS_CAPACITY_NEAR,0.635,1.2,Capacity,capacity,contracted_maximum_demand,False,0.2682504112923112,0.0213477578099627,0.4239150314383767,30.62035994076684,30767.64752751682
4,KDE,STRESS_CAPACITY_CLEAR,0.7,1.2,Capacity,capacity,capacity,True,0.2682504112923112,0.0213477578099627,0.4239150314383767,1.5080116983113832,0.0
4,EMP,BASE_ACTUAL_NEAR,0.62,1.05,Actual demand,actual_maximum_demand,actual_maximum_demand,True,0.2931113517323609,0.0236530165616158,0.4355008261748584,21.017078890648104,0.0
4,EMP,BASE_CAPACITY_NEAR,0.63,1.05,Capacity,capacity,actual_maximum_demand,False,0.2931113517323609,0.0236530165616158,0.4355008261748584,21.356064034045595,42383.24417411536
4,EMP,STRESS_ACTUAL_CLEAR,0.4,1.2,Actual demand,actual_maximum_demand,actual_maximum_demand,True,0.2931113517323609,0.0236530165616158,0.9094805804590688,1.818961160918132,0.0
4,EMP,STRESS_ACTUAL_NEAR,0.45,1.2,Actual demand,actual_maximum_demand,contracted_maximum_demand,False,0.2931113517323609,0.0236530165616158,0.7827736233204897,139.56437098144949,6731.518225638196
4,EMP,STRESS_CONTRACT_NEAR_LOW,0.455,1.2,Contract demand,contracted_maximum_demand,contracted_maximum_demand,True,0.2931113517323609,0.0236530165616158,0.7495719101482686,94.35746631776024,0.0
4,EMP,STRESS_CONTRACT_CLEAR,0.625,1.2,Contract demand,contracted_maximum_demand,contracted_maximum_demand,True,0.2931113517323609,0.0236530165616158,0.5142753077735625,15.932203146385392,6179.497957749292
4,EMP,STRESS_CONTRACT_NEAR_HIGH,0.63,1.2,Contract demand,contracted_maximum_demand,contracted_maximum_demand,True,0.2931113517323609,0.0236530165616158,0.5142753077735625,57.0221845323802,6179.497957749292
4,EMP,STRESS_CAPACITY_NEAR,0.635,1.2,Capacity,capacity,contracted_maximum_demand,False,0.2931113517323609,0.0236530165616158,0.5142753077735625,37.06500945949574,31461.637433609925
4,EMP,STRESS_CAPACITY_CLEAR,0.7,1.2,Capacity,capacity,capacity,True,0.2931113517323609,0.0236530165616158,0.5142753077735625,1.825402051806902,0.0
5,TAIL,BASE_ACTUAL_NEAR,0.62,1.05,Actual demand,actual_maximum_demand,actual_maximum_demand,True,0.1100306628081328,0.0045360870761899,0.1360112536740382,6.511675272738123,0.0
5,TAIL,BASE_CAPACITY_NEAR,0.63,1.05,Capacity,capacity,capacity,True,0.1100306628081328,0.0045360870761899,0.1360112536740382,6.616702293266139,0.0
5,TAIL,STRESS_ACTUAL_CLEAR,0.4,1.2,Actual demand,actual_maximum_demand,actual_maximum_demand,True,0.1100306628081328,0.0045360870761899,0.3914490492507987,0.7828980985015921,0.0
5,TAIL,STRESS_ACTUAL_NEAR,0.45,1.2,Actual demand,actual_maximum_demand,contracted_maximum_demand,False,0.1100306628081328,0.0045360870761899,0.2496157998314658,44.50516861149481,6731.518225638196
5,TAIL,STRESS_CONTRACT_NEAR_LOW,0.455,1.2,Contract demand,contracted_maximum_demand,contracted_maximum_demand,True,0.1100306628081328,0.0045360870761899,0.2370997432834279,29.84654405791525,0.0
5,TAIL,STRESS_CONTRACT_CLEAR,0.625,1.2,Contract demand,contracted_maximum_demand,contracted_maximum_demand,True,0.1100306628081328,0.0045360870761899,0.1623521622841492,4.958515886043347,681.9917605603114
