replication_id,physical_scenario_id,training_months,method_id,regret_scaled
41,T5_HIGH_FREQ,24,TAIL-JOINT,0.17243248653668292
41,T6_CLUSTERED,12,DIAGNOSTIC-GATE,8.201115800469026e-07
41,T6_CLUSTERED,12,EMP-JOINT,0.4261861869026281
41,T6_CLUSTERED,12,KDE-MC-JOINT,0.24318169058049996
41,T6_CLUSTERED,12,TAIL-JOINT,8.201115800469026e-07
41,T6_CLUSTERED,12,TAIL-NODECLUSTER,0.0036033668341867086
41,T6_CLUSTERED,24,DIAGNOSTIC-GATE,0.003106769604136318
41,T6_CLUSTERED,24,EMP-JOINT,0.4261861869026281
41,T6_CLUSTERED,24,KDE-MC-JOINT,0.4338876108846287
41,T6_CLUSTERED,24,TAIL-JOINT,0.003106769604136318
41,T6_CLUSTERED,24,TAIL-NODECLUSTER,0.0055138936250068975
42,T4_HIGH_AMP,12,DIAGNOSTIC-GATE,0.9526111221919064
42,T4_HIGH_AMP,12,EMP-JOINT,0.6437738112777047
42,T4_HIGH_AMP,12,KDE-MC-JOINT,0.9526111221919064
42,T4_HIGH_AMP,12,TAIL-JOINT,0.2061376123686144
42,T4_HIGH_AMP,24,DIAGNOSTIC-GATE,0.04678934858303608
42,T4_HIGH_AMP,24,EMP-JOINT,0.06859289107093591
42,T4_HIGH_AMP,24,KDE-MC-JOINT,0.04678934858303608
42,T4_HIGH_AMP,24,TAIL-JOINT,1.6157593292907673
42,T5_HIGH_FREQ,12,DIAGNOSTIC-GATE,0.015294760779543415
42,T5_HIGH_FREQ,12,EMP-JOINT,0.522816775574353
42,T5_HIGH_FREQ,12,KDE-MC-JOINT,0.6848117642486565
42,T5_HIGH_FREQ,12,TAIL-JOINT,0.015294760779543415
42,T5_HIGH_FREQ,24,DIAGNOSTIC-GATE,0.00042017895134107336
42,T5_HIGH_FREQ,24,EMP-JOINT,0.412153570690279
42,T5_HIGH_FREQ,24,KDE-MC-JOINT,0.0828313701261574
42,T5_HIGH_FREQ,24,TAIL-JOINT,0.00042017895134107336
42,T6_CLUSTERED,12,DIAGNOSTIC-GATE,0.978607797453829
42,T6_CLUSTERED,12,EMP-JOINT,1.5293992353935382
42,T6_CLUSTERED,12,KDE-MC-JOINT,0.978607797453829
42,T6_CLUSTERED,12,TAIL-JOINT,2.097029661323001
42,T6_CLUSTERED,12,TAIL-NODECLUSTER,2.0867936873165114
42,T6_CLUSTERED,24,DIAGNOSTIC-GATE,0.8029335518769554
42,T6_CLUSTERED,24,EMP-JOINT,1.495084751869892
42,T6_CLUSTERED,24,KDE-MC-JOINT,0.8029335518769554
42,T6_CLUSTERED,24,TAIL-JOINT,2.3512169829832854
42,T6_CLUSTERED,24,TAIL-NODECLUSTER,2.6394874518773364
43,T4_HIGH_AMP,12,DIAGNOSTIC-GATE,0.36175640995829306
43,T4_HIGH_AMP,12,EMP-JOINT,0.46608675880407446
43,T4_HIGH_AMP,12,KDE-MC-JOINT,0.36175640995829306
43,T4_HIGH_AMP,12,TAIL-JOINT,0.11119390305118
43,T4_HIGH_AMP,24,DIAGNOSTIC-GATE,0.05675194749684168
43,T4_HIGH_AMP,24,EMP-JOINT,0.2912470155488385
43,T4_HIGH_AMP,24,KDE-MC-JOINT,0.05392550350428326
43,T4_HIGH_AMP,24,TAIL-JOINT,0.05675194749684168
43,T5_HIGH_FREQ,12,DIAGNOSTIC-GATE,0.0017688612399770084
43,T5_HIGH_FREQ,12,EMP-JOINT,0.4694122994019501
43,T5_HIGH_FREQ,12,KDE-MC-JOINT,0.15178350618457778
43,T5_HIGH_FREQ,12,TAIL-JOINT,0.0017688612399770084
43,T5_HIGH_FREQ,24,DIAGNOSTIC-GATE,0.07343502091790136
43,T5_HIGH_FREQ,24,EMP-JOINT,0.4694122994019501
43,T5_HIGH_FREQ,24,KDE-MC-JOINT,0.2518295578772969
43,T5_HIGH_FREQ,24,TAIL-JOINT,0.07343502091790136
43,T6_CLUSTERED,12,DIAGNOSTIC-GATE,0.21424717536627164
43,T6_CLUSTERED,12,EMP-JOINT,0.39769336865279115
43,T6_CLUSTERED,12,KDE-MC-JOINT,0.21424717536627164
43,T6_CLUSTERED,12,TAIL-JOINT,2.2207952620954874
43,T6_CLUSTERED,12,TAIL-NODECLUSTER,2.0334204716610293
43,T6_CLUSTERED,24,DIAGNOSTIC-GATE,3.104854300195356e-05
43,T6_CLUSTERED,24,EMP-JOINT,0.7463367854751258
43,T6_CLUSTERED,24,KDE-MC-JOINT,0.5550365187827384
43,T6_CLUSTERED,24,TAIL-JOINT,3.104854300195356e-05
43,T6_CLUSTERED,24,TAIL-NODECLUSTER,0.011183004013372598
44,T4_HIGH_AMP,12,DIAGNOSTIC-GATE,0.003094181836465693
44,T4_HIGH_AMP,12,EMP-JOINT,0.017808256702247748
44,T4_HIGH_AMP,12,KDE-MC-JOINT,0.003094181836465693
44,T4_HIGH_AMP,12,TAIL-JOINT,1.7148276192503302
44,T4_HIGH_AMP,24,DIAGNOSTIC-GATE,0.003148246503380598
44,T4_HIGH_AMP,24,EMP-JOINT,0.08797246627495253
44,T4_HIGH_AMP,24,KDE-MC-JOINT,0.003148246503380598
44,T4_HIGH_AMP,24,TAIL-JOINT,3.42233637312648
44,T5_HIGH_FREQ,12,DIAGNOSTIC-GATE,0.11146577525965154
44,T5_HIGH_FREQ,12,EMP-JOINT,0.01315899266525596
44,T5_HIGH_FREQ,12,KDE-MC-JOINT,0.03027044669744384
44,T5_HIGH_FREQ,12,TAIL-JOINT,0.11146577525965154
44,T5_HIGH_FREQ,24,DIAGNOSTIC-GATE,0.03788727480043699
44,T5_HIGH_FREQ,24,EMP-JOINT,0.06334700920678596
44,T5_HIGH_FREQ,24,KDE-MC-JOINT,0.21650229282937897
44,T5_HIGH_FREQ,24,TAIL-JOINT,0.03788727480043699
44,T6_CLUSTERED,12,DIAGNOSTIC-GATE,0.31876531780779427
44,T6_CLUSTERED,12,EMP-JOINT,2.2535992671316417e-05
44,T6_CLUSTERED,12,KDE-MC-JOINT,0.31876531780779427
44,T6_CLUSTERED,12,TAIL-JOINT,1.6020026180052198
44,T6_CLUSTERED,12,TAIL-NODECLUSTER,1.7982785876967218
44,T6_CLUSTERED,24,DIAGNOSTIC-GATE,0.01724471621073776
44,T6_CLUSTERED,24,EMP-JOINT,0.0008353668642374901
44,T6_CLUSTERED,24,KDE-MC-JOINT,0.01724471621073776
44,T6_CLUSTERED,24,TAIL-JOINT,0.1172301430758606
44,T6_CLUSTERED,24,TAIL-NODECLUSTER,0.1969900544219312
45,T4_HIGH_AMP,12,DIAGNOSTIC-GATE,0.06479424863854066
45,T4_HIGH_AMP,12,EMP-JOINT,0.2192979101139042
45,T4_HIGH_AMP,12,KDE-MC-JOINT,0.15236387377160654
45,T4_HIGH_AMP,12,TAIL-JOINT,0.06479424863854066
45,T4_HIGH_AMP,24,DIAGNOSTIC-GATE,0.02233688554859603
45,T4_HIGH_AMP,24,EMP-JOINT,0.012322347233118907
45,T4_HIGH_AMP,24,KDE-MC-JOINT,0.02233688554859603
45,T4_HIGH_AMP,24,TAIL-JOINT,2.5333332804280433
45,T5_HIGH_FREQ,12,DIAGNOSTIC-GATE,0.006172064430791182
45,T5_HIGH_FREQ,12,EMP-JOINT,0.00030640725046158287
45,T5_HIGH_FREQ,12,KDE-MC-JOINT,0.006172064430791182
45,T5_HIGH_FREQ,12,TAIL-JOINT,0.00011582583340409234
45,T5_HIGH_FREQ,24,DIAGNOSTIC-GATE,0.3761256711360525
45,T5_HIGH_FREQ,24,EMP-JOINT,0.2935540832379988
45,T5_HIGH_FREQ,24,KDE-MC-JOINT,0.33112092387871284
45,T5_HIGH_FREQ,24,TAIL-JOINT,0.3761256711360525
45,T6_CLUSTERED,12,DIAGNOSTIC-GATE,0.1942389462762183
45,T6_CLUSTERED,12,EMP-JOINT,0.1359834197052932
45,T6_CLUSTERED,12,KDE-MC-JOINT,0.1942389462762183
45,T6_CLUSTERED,12,TAIL-JOINT,1.4381940027622715
45,T6_CLUSTERED,12,TAIL-NODECLUSTER,1.2256854541260518
45,T6_CLUSTERED,24,DIAGNOSTIC-GATE,0.1585012799173378
45,T6_CLUSTERED,24,EMP-JOINT,0.1599962462107063
45,T6_CLUSTERED,24,KDE-MC-JOINT,0.1585012799173378
45,T6_CLUSTERED,24,TAIL-JOINT,0.4780054546850488
45,T6_CLUSTERED,24,TAIL-NODECLUSTER,0.4738452552455818
46,T4_HIGH_AMP,12,DIAGNOSTIC-GATE,0.007641769678053607
46,T4_HIGH_AMP,12,EMP-JOINT,0.08219648614190933
46,T4_HIGH_AMP,12,KDE-MC-JOINT,0.09125507554392114
46,T4_HIGH_AMP,12,TAIL-JOINT,0.007641769678053607
46,T4_HIGH_AMP,24,DIAGNOSTIC-GATE,0.011480517209462655
46,T4_HIGH_AMP,24,EMP-JOINT,0.26741844956235367
46,T4_HIGH_AMP,24,KDE-MC-JOINT,0.0718004612045425
46,T4_HIGH_AMP,24,TAIL-JOINT,0.011480517209462655
46,T5_HIGH_FREQ,12,DIAGNOSTIC-GATE,0.17423069998888385
46,T5_HIGH_FREQ,12,EMP-JOINT,0.13780372606332952
46,T5_HIGH_FREQ,12,KDE-MC-JOINT,0.17423069998888385
46,T5_HIGH_FREQ,12,TAIL-JOINT,1.9260334635680023
46,T5_HIGH_FREQ,24,DIAGNOSTIC-GATE,0.019354173974508247
46,T5_HIGH_FREQ,24,EMP-JOINT,0.16960033387874573
46,T5_HIGH_FREQ,24,KDE-MC-JOINT,0.019354173974508247
46,T5_HIGH_FREQ,24,TAIL-JOINT,0.0636996659931548
46,T6_CLUSTERED,12,DIAGNOSTIC-GATE,0.296649023920061
46,T6_CLUSTERED,12,EMP-JOINT,0.005051511820048142
46,T6_CLUSTERED,12,KDE-MC-JOINT,0.007620291030978872
46,T6_CLUSTERED,12,TAIL-JOINT,0.296649023920061
46,T6_CLUSTERED,12,TAIL-NODECLUSTER,0.2816421676982934
46,T6_CLUSTERED,24,DIAGNOSTIC-GATE,0.02128463753134572
46,T6_CLUSTERED,24,EMP-JOINT,0.005051511820048142
46,T6_CLUSTERED,24,KDE-MC-JOINT,0.02128463753134572
46,T6_CLUSTERED,24,TAIL-JOINT,3.1473946112647706
46,T6_CLUSTERED,24,TAIL-NODECLUSTER,3.4730118465568083
47,T4_HIGH_AMP,12,DIAGNOSTIC-GATE,0.21863639420585967
47,T4_HIGH_AMP,12,EMP-JOINT,0.4214439120038518
47,T4_HIGH_AMP,12,KDE-MC-JOINT,0.21863639420585967
47,T4_HIGH_AMP,12,TAIL-JOINT,1.5219998331583717
47,T4_HIGH_AMP,24,DIAGNOSTIC-GATE,0.06239674226242766
47,T4_HIGH_AMP,24,EMP-JOINT,2.62330502754804e-06
47,T4_HIGH_AMP,24,KDE-MC-JOINT,0.06239674226242766
47,T4_HIGH_AMP,24,TAIL-JOINT,2.5586011795283445
47,T5_HIGH_FREQ,12,DIAGNOSTIC-GATE,1.2796749532965856
47,T5_HIGH_FREQ,12,EMP-JOINT,2.1093071840974753
47,T5_HIGH_FREQ,12,KDE-MC-JOINT,1.2796749532965856
47,T5_HIGH_FREQ,12,TAIL-JOINT,0.05885686019741607
47,T5_HIGH_FREQ,24,DIAGNOSTIC-GATE,0.0005108004163561364
47,T5_HIGH_FREQ,24,EMP-JOINT,4.3428083113982403e-05
47,T5_HIGH_FREQ,24,KDE-MC-JOINT,0.13099308088797812
47,T5_HIGH_FREQ,24,TAIL-JOINT,0.0005108004163561364
47,T6_CLUSTERED,12,DIAGNOSTIC-GATE,1.138115372966577
47,T6_CLUSTERED,12,EMP-JOINT,0.9569387362366569
47,T6_CLUSTERED,12,KDE-MC-JOINT,1.138115372966577
47,T6_CLUSTERED,12,TAIL-JOINT,0.011422889045587224
47,T6_CLUSTERED,12,TAIL-NODECLUSTER,0.01214043860645983
47,T6_CLUSTERED,24,DIAGNOSTIC-GATE,0.07415610111993641
47,T6_CLUSTERED,24,EMP-JOINT,0.27070059190381746
47,T6_CLUSTERED,24,KDE-MC-JOINT,0.07415610111993641
47,T6_CLUSTERED,24,TAIL-JOINT,2.7137732352979755
47,T6_CLUSTERED,24,TAIL-NODECLUSTER,2.7845503639721287
48,T4_HIGH_AMP,12,DIAGNOSTIC-GATE,0.0007769536580866476
48,T4_HIGH_AMP,12,EMP-JOINT,0.010674811032008076
48,T4_HIGH_AMP,12,KDE-MC-JOINT,0.0007769536580866476
48,T4_HIGH_AMP,12,TAIL-JOINT,1.7192289420645515
48,T4_HIGH_AMP,24,DIAGNOSTIC-GATE,0.07532660854108134
48,T4_HIGH_AMP,24,EMP-JOINT,0.010674811032008076
48,T4_HIGH_AMP,24,KDE-MC-JOINT,0.0010260787214864163
48,T4_HIGH_AMP,24,TAIL-JOINT,0.07532660854108134
48,T5_HIGH_FREQ,12,DIAGNOSTIC-GATE,6.933117453094968
48,T5_HIGH_FREQ,12,EMP-JOINT,5.3554649988429786
48,T5_HIGH_FREQ,12,KDE-MC-JOINT,0.43357736431138166
48,T5_HIGH_FREQ,12,TAIL-JOINT,6.933117453094968
48,T5_HIGH_FREQ,24,DIAGNOSTIC-GATE,5.712759498532619
48,T5_HIGH_FREQ,24,EMP-JOINT,5.917655224882064
48,T5_HIGH_FREQ,24,KDE-MC-JOINT,5.213400692325157
48,T5_HIGH_FREQ,24,TAIL-JOINT,5.712759498532619
48,T6_CLUSTERED,12,DIAGNOSTIC-GATE,0.14346176568033345
48,T6_CLUSTERED,12,EMP-JOINT,0.03896984185090628
48,T6_CLUSTERED,12,KDE-MC-JOINT,0.14346176568033345
48,T6_CLUSTERED,12,TAIL-JOINT,0.02183540166061755
48,T6_CLUSTERED,12,TAIL-NODECLUSTER,0.008479369487597341
48,T6_CLUSTERED,24,DIAGNOSTIC-GATE,0.0013186955979205732
48,T6_CLUSTERED,24,EMP-JOINT,0.012180714681055228
48,T6_CLUSTERED,24,KDE-MC-JOINT,4.686827986727313e-05
48,T6_CLUSTERED,24,TAIL-JOINT,0.0013186955979205732
48,T6_CLUSTERED,24,TAIL-NODECLUSTER,0.00039908433446927234
49,T4_HIGH_AMP,12,DIAGNOSTIC-GATE,5.091569491151198
49,T4_HIGH_AMP,12,EMP-JOINT,0.046088803341220425
49,T4_HIGH_AMP,12,KDE-MC-JOINT,0.008969526088281256
49,T4_HIGH_AMP,12,TAIL-JOINT,5.091569491151198
49,T4_HIGH_AMP,24,DIAGNOSTIC-GATE,4.883347895836558
49,T4_HIGH_AMP,24,EMP-JOINT,0.08272038038061147
49,T4_HIGH_AMP,24,KDE-MC-JOINT,0.012050449801579023
49,T4_HIGH_AMP,24,TAIL-JOINT,4.883347895836558
49,T5_HIGH_FREQ,12,DIAGNOSTIC-GATE,0.5644332486328475
49,T5_HIGH_FREQ,12,EMP-JOINT,0.40241092000679746
49,T5_HIGH_FREQ,12,KDE-MC-JOINT,0.03219070207452292
49,T5_HIGH_FREQ,12,TAIL-JOINT,0.5644332486328475
49,T5_HIGH_FREQ,24,DIAGNOSTIC-GATE,0.17380982438755951
49,T5_HIGH_FREQ,24,EMP-JOINT,0.40241092000679746
49,T5_HIGH_FREQ,24,KDE-MC-JOINT,0.17380982438755951
49,T5_HIGH_FREQ,24,TAIL-JOINT,0.08204521915221322
49,T6_CLUSTERED,12,DIAGNOSTIC-GATE,5.65203145394787
49,T6_CLUSTERED,12,EMP-JOINT,5.8605953360105065
49,T6_CLUSTERED,12,KDE-MC-JOINT,0.5989314302637025
49,T6_CLUSTERED,12,TAIL-JOINT,5.65203145394787
49,T6_CLUSTERED,12,TAIL-NODECLUSTER,5.612523049881826
49,T6_CLUSTERED,24,DIAGNOSTIC-GATE,0.3193785097704729
49,T6_CLUSTERED,24,EMP-JOINT,1.1844222849751294
49,T6_CLUSTERED,24,KDE-MC-JOINT,0.3193785097704729
49,T6_CLUSTERED,24,TAIL-JOINT,0.0879953416317559
49,T6_CLUSTERED,24,TAIL-NODECLUSTER,0.08612310713909979
50,T4_HIGH_AMP,12,DIAGNOSTIC-GATE,4.820497272801126
50,T4_HIGH_AMP,12,EMP-JOINT,0.07544596746854185
50,T4_HIGH_AMP,12,KDE-MC-JOINT,0.009386607546250888
50,T4_HIGH_AMP,12,TAIL-JOINT,4.820497272801126
50,T4_HIGH_AMP,24,DIAGNOSTIC-GATE,0.1017973445167591
50,T4_HIGH_AMP,24,EMP-JOINT,0.1350428467186776
50,T4_HIGH_AMP,24,KDE-MC-JOINT,0.027409317489741507
50,T4_HIGH_AMP,24,TAIL-JOINT,0.1017973445167591
50,T5_HIGH_FREQ,12,DIAGNOSTIC-GATE,0.2888713170376177
50,T5_HIGH_FREQ,12,EMP-JOINT,0.9489152269592342
50,T5_HIGH_FREQ,12,KDE-MC-JOINT,0.2888713170376177
50,T5_HIGH_FREQ,12,TAIL-JOINT,4.831548429243709
50,T5_HIGH_FREQ,24,DIAGNOSTIC-GATE,0.17972635733780473
50,T5_HIGH_FREQ,24,EMP-JOINT,0.3991846836942614
50,T5_HIGH_FREQ,24,KDE-MC-JOINT,0.17972635733780473
50,T5_HIGH_FREQ,24,TAIL-JOINT,3.141477510336566
50,T6_CLUSTERED,12,DIAGNOSTIC-GATE,0.18479350586973597
50,T6_CLUSTERED,12,EMP-JOINT,0.6857220273591493
50,T6_CLUSTERED,12,KDE-MC-JOINT,0.1800964299462473
50,T6_CLUSTERED,12,TAIL-JOINT,0.18479350586973597
50,T6_CLUSTERED,12,TAIL-NODECLUSTER,0.13625934912573257
50,T6_CLUSTERED,24,DIAGNOSTIC-GATE,0.3701135913303485
50,T6_CLUSTERED,24,EMP-JOINT,7.6940603756735015
50,T6_CLUSTERED,24,KDE-MC-JOINT,1.3894530268811551
50,T6_CLUSTERED,24,TAIL-JOINT,0.3701135913303485
50,T6_CLUSTERED,24,TAIL-NODECLUSTER,0.24782357177977568
51,T4_HIGH_AMP,12,DIAGNOSTIC-GATE,1.2559637899545684
51,T4_HIGH_AMP,12,EMP-JOINT,1.8907056777268303
51,T4_HIGH_AMP,12,KDE-MC-JOINT,1.2559637899545684
51,T4_HIGH_AMP,12,TAIL-JOINT,1.8065638159412498
51,T4_HIGH_AMP,24,DIAGNOSTIC-GATE,0.7346005161771252
51,T4_HIGH_AMP,24,EMP-JOINT,0.44694458256370667
51,T4_HIGH_AMP,24,KDE-MC-JOINT,0.7346005161771252
51,T4_HIGH_AMP,24,TAIL-JOINT,1.660012417313112
51,T5_HIGH_FREQ,12,DIAGNOSTIC-GATE,6.354747017131574
51,T5_HIGH_FREQ,12,EMP-JOINT,4.772718459632137
51,T5_HIGH_FREQ,12,KDE-MC-JOINT,5.77946194702675
51,T5_HIGH_FREQ,12,TAIL-JOINT,6.354747017131574
51,T5_HIGH_FREQ,24,DIAGNOSTIC-GATE,0.14845809627451956
51,T5_HIGH_FREQ,24,EMP-JOINT,0.31681025005584834
51,T5_HIGH_FREQ,24,KDE-MC-JOINT,0.14845809627451956
51,T5_HIGH_FREQ,24,TAIL-JOINT,0.13923849795445253
51,T6_CLUSTERED,12,DIAGNOSTIC-GATE,0.6070958081392464
51,T6_CLUSTERED,12,EMP-JOINT,9.072365765644639
51,T6_CLUSTERED,12,KDE-MC-JOINT,6.979999415651541
51,T6_CLUSTERED,12,TAIL-JOINT,0.6070958081392464
51,T6_CLUSTERED,12,TAIL-NODECLUSTER,0.6187366689531305
51,T6_CLUSTERED,24,DIAGNOSTIC-GATE,0.30643305510967817
51,T6_CLUSTERED,24,EMP-JOINT,2.739731799128701
51,T6_CLUSTERED,24,KDE-MC-JOINT,1.294394655163848
51,T6_CLUSTERED,24,TAIL-JOINT,0.30643305510967817
51,T6_CLUSTERED,24,TAIL-NODECLUSTER,0.3947588933632845
52,T4_HIGH_AMP,12,DIAGNOSTIC-GATE,0.40455400102243705
52,T4_HIGH_AMP,12,EMP-JOINT,0.7471437712702486
52,T4_HIGH_AMP,12,KDE-MC-JOINT,0.40455400102243705
52,T4_HIGH_AMP,12,TAIL-JOINT,0.7901129916359078
52,T4_HIGH_AMP,24,DIAGNOSTIC-GATE,0.023166426023658655
52,T4_HIGH_AMP,24,EMP-JOINT,0.5476232208464228
52,T4_HIGH_AMP,24,KDE-MC-JOINT,0.11836163195695772
52,T4_HIGH_AMP,24,TAIL-JOINT,0.023166426023658655
52,T5_HIGH_FREQ,12,DIAGNOSTIC-GATE,5.679299793995116
52,T5_HIGH_FREQ,12,EMP-JOINT,4.4573797609706105
52,T5_HIGH_FREQ,12,KDE-MC-JOINT,0.41403828452429703
52,T5_HIGH_FREQ,12,TAIL-JOINT,5.679299793995116
52,T5_HIGH_FREQ,24,DIAGNOSTIC-GATE,0.11848290026598296
52,T5_HIGH_FREQ,24,EMP-JOINT,0.3163066233534343
52,T5_HIGH_FREQ,24,KDE-MC-JOINT,0.11848290026598296
52,T5_HIGH_FREQ,24,TAIL-JOINT,0.0040692390846907775
52,T6_CLUSTERED,12,DIAGNOSTIC-GATE,0.15126780987972754
52,T6_CLUSTERED,12,EMP-JOINT,0.2695346123317135
52,T6_CLUSTERED,12,KDE-MC-JOINT,0.15126780987972754
52,T6_CLUSTERED,12,TAIL-JOINT,0.22987252799116897
52,T6_CLUSTERED,12,TAIL-NODECLUSTER,0.1975198717742509
52,T6_CLUSTERED,24,DIAGNOSTIC-GATE,0.19097466519552742
52,T6_CLUSTERED,24,EMP-JOINT,0.2695346123317135
52,T6_CLUSTERED,24,KDE-MC-JOINT,0.19097466519552742
52,T6_CLUSTERED,24,TAIL-JOINT,0.08355896751178954
52,T6_CLUSTERED,24,TAIL-NODECLUSTER,0.08223868378759229
53,T4_HIGH_AMP,12,DIAGNOSTIC-GATE,0.21522377921210373
53,T4_HIGH_AMP,12,EMP-JOINT,0.3985599111602683
53,T4_HIGH_AMP,12,KDE-MC-JOINT,0.0126371486066385
53,T4_HIGH_AMP,12,TAIL-JOINT,0.21522377921210373
53,T4_HIGH_AMP,24,DIAGNOSTIC-GATE,0.0013314326166012063
53,T4_HIGH_AMP,24,EMP-JOINT,0.003684614758339401
53,T4_HIGH_AMP,24,KDE-MC-JOINT,0.014860282653142634
53,T4_HIGH_AMP,24,TAIL-JOINT,0.0013314326166012063
53,T5_HIGH_FREQ,12,DIAGNOSTIC-GATE,0.2593117157766887
53,T5_HIGH_FREQ,12,EMP-JOINT,0.4113290767483081
53,T5_HIGH_FREQ,12,KDE-MC-JOINT,0.10487414266090675
53,T5_HIGH_FREQ,12,TAIL-JOINT,0.2593117157766887
53,T5_HIGH_FREQ,24,DIAGNOSTIC-GATE,0.16994860165050668
53,T5_HIGH_FREQ,24,EMP-JOINT,0.6488580736069318
53,T5_HIGH_FREQ,24,KDE-MC-JOINT,0.1683680063930567
53,T5_HIGH_FREQ,24,TAIL-JOINT,0.16994860165050668
53,T6_CLUSTERED,12,DIAGNOSTIC-GATE,0.03327553546702809
53,T6_CLUSTERED,12,EMP-JOINT,0.5002862326572617
53,T6_CLUSTERED,12,KDE-MC-JOINT,0.17327331717291672
53,T6_CLUSTERED,12,TAIL-JOINT,0.03327553546702809
53,T6_CLUSTERED,12,TAIL-NODECLUSTER,0.04819085463803022
53,T6_CLUSTERED,24,DIAGNOSTIC-GATE,0.011969674436986294
53,T6_CLUSTERED,24,EMP-JOINT,0.11405445669132865
53,T6_CLUSTERED,24,KDE-MC-JOINT,0.06257947207794565
53,T6_CLUSTERED,24,TAIL-JOINT,0.011969674436986294
53,T6_CLUSTERED,24,TAIL-NODECLUSTER,0.011062215067109367
54,T4_HIGH_AMP,12,DIAGNOSTIC-GATE,0.017079788502336275
54,T4_HIGH_AMP,12,EMP-JOINT,0.0008134217484619846
54,T4_HIGH_AMP,12,KDE-MC-JOINT,0.017079788502336275
54,T4_HIGH_AMP,12,TAIL-JOINT,1.1877147649698
54,T4_HIGH_AMP,24,DIAGNOSTIC-GATE,0.0023966390698652983
54,T4_HIGH_AMP,24,EMP-JOINT,0.0008134217484619846
54,T4_HIGH_AMP,24,KDE-MC-JOINT,0.0023966390698652983
54,T4_HIGH_AMP,24,TAIL-JOINT,0.025446308762547665
54,T5_HIGH_FREQ,12,DIAGNOSTIC-GATE,0.31695110082243605
54,T5_HIGH_FREQ,12,EMP-JOINT,0.012538485500814475
54,T5_HIGH_FREQ,12,KDE-MC-JOINT,4.531608665074311e-05
54,T5_HIGH_FREQ,12,TAIL-JOINT,0.31695110082243605
54,T5_HIGH_FREQ,24,DIAGNOSTIC-GATE,0.518188128742646
54,T5_HIGH_FREQ,24,EMP-JOINT,0.5102862974665304
54,T5_HIGH_FREQ,24,KDE-MC-JOINT,0.419539627215501
54,T5_HIGH_FREQ,24,TAIL-JOINT,0.518188128742646
54,T6_CLUSTERED,12,DIAGNOSTIC-GATE,4.890396598800521
54,T6_CLUSTERED,12,EMP-JOINT,0.7233671891774744
54,T6_CLUSTERED,12,KDE-MC-JOINT,0.06194453582398669
54,T6_CLUSTERED,12,TAIL-JOINT,4.890396598800521
54,T6_CLUSTERED,12,TAIL-NODECLUSTER,4.826296878081946
54,T6_CLUSTERED,24,DIAGNOSTIC-GATE,0.05537791087507399
54,T6_CLUSTERED,24,EMP-JOINT,0.6463530634535952
54,T6_CLUSTERED,24,KDE-MC-JOINT,0.2214119381804014
54,T6_CLUSTERED,24,TAIL-JOINT,0.05537791087507399
54,T6_CLUSTERED,24,TAIL-NODECLUSTER,0.03397545989386144
55,T4_HIGH_AMP,12,DIAGNOSTIC-GATE,0.33112145885962074
55,T4_HIGH_AMP,12,EMP-JOINT,0.40821074215149367
55,T4_HIGH_AMP,12,KDE-MC-JOINT,0.10467371496331127
55,T4_HIGH_AMP,12,TAIL-JOINT,0.33112145885962074
55,T4_HIGH_AMP,24,DIAGNOSTIC-GATE,0.15150736237268303
55,T4_HIGH_AMP,24,EMP-JOINT,0.1476852879917953
55,T4_HIGH_AMP,24,KDE-MC-JOINT,0.044856599773606246
55,T4_HIGH_AMP,24,TAIL-JOINT,0.15150736237268303
55,T5_HIGH_FREQ,12,DIAGNOSTIC-GATE,4.694962887581156e-05
55,T5_HIGH_FREQ,12,EMP-JOINT,0.0024504146799537597
55,T5_HIGH_FREQ,12,KDE-MC-JOINT,4.694962887581156e-05
55,T5_HIGH_FREQ,12,TAIL-JOINT,1.0283615844182021
55,T5_HIGH_FREQ,24,DIAGNOSTIC-GATE,0.1508853164668003
55,T5_HIGH_FREQ,24,EMP-JOINT,0.0024504146799537597
55,T5_HIGH_FREQ,24,KDE-MC-JOINT,0.06046290386799096
55,T5_HIGH_FREQ,24,TAIL-JOINT,0.1508853164668003
55,T6_CLUSTERED,12,DIAGNOSTIC-GATE,0.06958387513644898
55,T6_CLUSTERED,12,EMP-JOINT,0.3190175775804272
55,T6_CLUSTERED,12,KDE-MC-JOINT,0.3217794425644632
55,T6_CLUSTERED,12,TAIL-JOINT,0.06958387513644898
55,T6_CLUSTERED,12,TAIL-NODECLUSTER,0.05826000198907528
55,T6_CLUSTERED,24,DIAGNOSTIC-GATE,0.00020913326743810215
55,T6_CLUSTERED,24,EMP-JOINT,0.00873749990801502
55,T6_CLUSTERED,24,KDE-MC-JOINT,0.00020913326743810215
55,T6_CLUSTERED,24,TAIL-JOINT,2.487753503639285
55,T6_CLUSTERED,24,TAIL-NODECLUSTER,2.43092314718609
56,T4_HIGH_AMP,12,DIAGNOSTIC-GATE,0.01810214867100171
56,T4_HIGH_AMP,12,EMP-JOINT,2.6088797266430377
56,T4_HIGH_AMP,12,KDE-MC-JOINT,0.00032204553301462535
56,T4_HIGH_AMP,12,TAIL-JOINT,0.01810214867100171
56,T4_HIGH_AMP,24,DIAGNOSTIC-GATE,5.7547907835400045e-05
56,T4_HIGH_AMP,24,EMP-JOINT,0.0020832779527181836
