variant,measurement,factory,origin_id,train_months,test_month,train_month_count,normalization_kw,observed_normalized_max,method_id,fit_status,threshold,xi,sigma,cluster_rate,draw_count,draw_mean_kw,draw_q95_kw,draw_q99_kw,diagnostics
natural_tail,fixed_nonoverlapping_15min,Cement_1,O4_MAR_AUG_TO_SEP,"[""2019-03"", ""2019-04"", ""2019-05"", ""2019-06"", ""2019-07"", ""2019-08""]",2019-09,6,1489.351111111111,1.0207219251336899,K-GTAIL,FALLBACK_EMPIRICAL,,,,,50000,1.0001247593582887,1.0848930481283423,1.0848930481283423,"{""fallback_empirical_rolling_log_score"":0.945693442966519,""fallback_exponential_rolling_log_score"":-2.1128670444809075,""reason"":""final_gate_failure"",""reasons"":[""parametric_bootstrap_ks""],""selection_scheme"":""leave_one_training_month_out""}"
natural_tail,fixed_nonoverlapping_15min,Cement_1,O4_MAR_AUG_TO_SEP,"[""2019-03"", ""2019-04"", ""2019-05"", ""2019-06"", ""2019-07"", ""2019-08""]",2019-09,6,1489.351111111111,1.0207219251336899,K-KDE,PASS,,,,,50000,0.9997918281935511,1.1305948347987496,1.1714505342384682,"{""bandwidth_kw"":0.05034788007166672,""boundary"":""reject_below_zero"",""center_kw"":0.9999999999999999,""rejection_batches"":1}"
natural_tail,fixed_nonoverlapping_15min,Cement_1,O4_MAR_AUG_TO_SEP,"[""2019-03"", ""2019-04"", ""2019-05"", ""2019-06"", ""2019-07"", ""2019-08""]",2019-09,6,1489.351111111111,1.0207219251336899,K-POINT,PASS,,,,,50000,0.9999999999999999,0.9999999999999999,0.9999999999999999,"{""center"":""mean""}"
natural_tail,fixed_nonoverlapping_15min,Cement_1,O4_MAR_AUG_TO_SEP,"[""2019-03"", ""2019-04"", ""2019-05"", ""2019-06"", ""2019-07"", ""2019-08""]",2019-09,6,1489.351111111111,1.0207219251336899,K-UGPD,PASS,0.9274732620320855,0.4802874869803955,0.026503468571290944,15.666666666666666,50000,1.2217899130748457,1.7299265635370076,2.7456851944540195,"{""bootstrap_ks_pvalue"":null,""bootstrap_successful"":null,""candidate_count"":12,""cluster_count"":94,""final_rejection_reasons"":[],""mean_validation_log_score"":-0.20348938214487397,""run_length_minutes"":30,""selected_threshold_quantile"":0.9,""selection_scheme"":""leave_one_training_month_out"",""shape_ci_width"":null,""truncation_fraction"":0.0004,""validation_months"":[""2019-03"",""2019-04"",""2019-05"",""2019-06"",""2019-07"",""2019-08""]}"
natural_tail,fixed_nonoverlapping_15min,Cement_2,O1_MAR_MAY_TO_JUN,"[""2019-03"", ""2019-04"", ""2019-05""]",2019-06,3,817.3511111111111,1.0514616321559076,K-BLOCK,PASS,,,,,50000,0.9750206638246042,1.1382460414129112,1.1382460414129112,"{""block_length_windows"":96,""blocks_per_draw"":30,""information_set"":""fixed_nonoverlapping_15min_natural_tail"",""moving_blocks_available"":8547,""target_windows"":2880}"
natural_tail,fixed_nonoverlapping_15min,Cement_2,O1_MAR_MAY_TO_JUN,"[""2019-03"", ""2019-04"", ""2019-05""]",2019-06,3,817.3511111111111,1.0514616321559076,K-EMP,PASS,,,,,50000,1.0000202192448233,1.1382460414129112,1.1382460414129112,"{""training_rows"":3}"
natural_tail,fixed_nonoverlapping_15min,Cement_2,O1_MAR_MAY_TO_JUN,"[""2019-03"", ""2019-04"", ""2019-05""]",2019-06,3,817.3511111111111,1.0514616321559076,K-GEV,FALLBACK_EMPIRICAL,,,,,50000,1.000501388550548,1.1382460414129112,1.1382460414129112,"{""reason"":""insufficient_or_degenerate_months""}"
natural_tail,fixed_nonoverlapping_15min,Cement_2,O1_MAR_MAY_TO_JUN,"[""2019-03"", ""2019-04"", ""2019-05""]",2019-06,3,817.3511111111111,1.0514616321559076,K-GTAIL,PASS,0.7920219244823387,0.19832832208226847,0.027650608056107466,25.0,50000,0.9589470705744877,1.1257834401403897,1.3004407135324851,"{""bootstrap_ks_pvalue"":0.08982035928143713,""bootstrap_successful"":500,""candidate_count"":12,""cluster_count"":75,""final_rejection_reasons"":[],""mean_validation_log_score"":0.17424008843416536,""run_length_minutes"":120,""selected_threshold_quantile"":0.95,""selection_scheme"":""leave_one_training_month_out"",""shape_ci_width"":0.5924901868123286,""truncation_fraction"":0.0,""validation_months"":[""2019-03"",""2019-04"",""2019-05""]}"
natural_tail,fixed_nonoverlapping_15min,Cement_2,O1_MAR_MAY_TO_JUN,"[""2019-03"", ""2019-04"", ""2019-05""]",2019-06,3,817.3511111111111,1.0514616321559076,K-KDE,PASS,,,,,50000,0.9991983771521052,1.2477297010632353,1.338986023842947,"{""bandwidth_kw"":0.10505422463170694,""boundary"":""reject_below_zero"",""center_kw"":1.0,""rejection_batches"":1}"
natural_tail,fixed_nonoverlapping_15min,Cement_2,O1_MAR_MAY_TO_JUN,"[""2019-03"", ""2019-04"", ""2019-05""]",2019-06,3,817.3511111111111,1.0514616321559076,K-POINT,PASS,,,,,50000,1.0,1.0,1.0,"{""center"":""mean""}"
natural_tail,fixed_nonoverlapping_15min,Cement_2,O1_MAR_MAY_TO_JUN,"[""2019-03"", ""2019-04"", ""2019-05""]",2019-06,3,817.3511111111111,1.0514616321559076,K-UGPD,PASS,0.7920219244823387,0.19832832208226847,0.027650608056107466,25.0,50000,0.9596264822629225,1.1276652397055196,1.3057330599202375,"{""bootstrap_ks_pvalue"":null,""bootstrap_successful"":null,""candidate_count"":12,""cluster_count"":75,""final_rejection_reasons"":[],""mean_validation_log_score"":0.28807118473747845,""run_length_minutes"":120,""selected_threshold_quantile"":0.95,""selection_scheme"":""leave_one_training_month_out"",""shape_ci_width"":null,""truncation_fraction"":0.0,""validation_months"":[""2019-03"",""2019-04"",""2019-05""]}"
natural_tail,fixed_nonoverlapping_15min,Cement_2,O2_MAR_JUN_TO_JUL,"[""2019-03"", ""2019-04"", ""2019-05"", ""2019-06""]",2019-07,4,827.8666666666667,0.9271702367531004,K-BLOCK,PASS,,,,,50000,0.9796982908680948,1.1237880496054116,1.1237880496054116,"{""block_length_windows"":96,""blocks_per_draw"":31,""information_set"":""fixed_nonoverlapping_15min_natural_tail"",""moving_blocks_available"":11229,""target_windows"":2976}"
natural_tail,fixed_nonoverlapping_15min,Cement_2,O2_MAR_JUN_TO_JUL,"[""2019-03"", ""2019-04"", ""2019-05"", ""2019-06""]",2019-07,4,827.8666666666667,0.9271702367531004,K-EMP,PASS,,,,,50000,0.9995258263810599,1.1237880496054116,1.1237880496054116,"{""training_rows"":4}"
natural_tail,fixed_nonoverlapping_15min,Cement_2,O2_MAR_JUN_TO_JUL,"[""2019-03"", ""2019-04"", ""2019-05"", ""2019-06""]",2019-07,4,827.8666666666667,0.9271702367531004,K-GEV,FALLBACK_EMPIRICAL,,,,,50000,0.9998243427282977,1.1237880496054116,1.1237880496054116,"{""reason"":""insufficient_or_degenerate_months""}"
natural_tail,fixed_nonoverlapping_15min,Cement_2,O2_MAR_JUN_TO_JUL,"[""2019-03"", ""2019-04"", ""2019-05"", ""2019-06""]",2019-07,4,827.8666666666667,0.9271702367531004,K-GTAIL,PASS,0.7828635851183766,0.2615537845935251,0.026658431155756238,24.25,50000,0.9720516712126411,1.1925248651638416,1.465534035223633,"{""bootstrap_ks_pvalue"":0.17764471057884232,""bootstrap_successful"":500,""candidate_count"":12,""cluster_count"":97,""final_rejection_reasons"":[],""mean_validation_log_score"":0.6746485468286441,""run_length_minutes"":120,""selected_threshold_quantile"":0.95,""selection_scheme"":""leave_one_training_month_out"",""shape_ci_width"":0.5579322785063199,""truncation_fraction"":0.0,""validation_months"":[""2019-03"",""2019-04"",""2019-05"",""2019-06""]}"
natural_tail,fixed_nonoverlapping_15min,Cement_2,O2_MAR_JUN_TO_JUL,"[""2019-03"", ""2019-04"", ""2019-05"", ""2019-06""]",2019-07,4,827.8666666666667,0.9271702367531004,K-KDE,PASS,,,,,50000,0.9998322012260618,1.1995883991452754,1.267925680611758,"{""bandwidth_kw"":0.08251528570459482,""boundary"":""reject_below_zero"",""center_kw"":1.0,""rejection_batches"":1}"
natural_tail,fixed_nonoverlapping_15min,Cement_2,O2_MAR_JUN_TO_JUL,"[""2019-03"", ""2019-04"", ""2019-05"", ""2019-06""]",2019-07,4,827.8666666666667,0.9271702367531004,K-POINT,PASS,,,,,50000,1.0,1.0,1.0,"{""center"":""mean""}"
natural_tail,fixed_nonoverlapping_15min,Cement_2,O2_MAR_JUN_TO_JUL,"[""2019-03"", ""2019-04"", ""2019-05"", ""2019-06""]",2019-07,4,827.8666666666667,0.9271702367531004,K-UGPD,PASS,0.7828635851183766,0.2615537845935251,0.026658431155756238,24.25,50000,0.9722116213159446,1.1943810006573476,1.4720209561872482,"{""bootstrap_ks_pvalue"":null,""bootstrap_successful"":null,""candidate_count"":12,""cluster_count"":97,""final_rejection_reasons"":[],""mean_validation_log_score"":0.7019555484698181,""run_length_minutes"":120,""selected_threshold_quantile"":0.95,""selection_scheme"":""leave_one_training_month_out"",""shape_ci_width"":null,""truncation_fraction"":0.0,""validation_months"":[""2019-03"",""2019-04"",""2019-05"",""2019-06""]}"
natural_tail,fixed_nonoverlapping_15min,Cement_2,O3_MAR_JUL_TO_AUG,"[""2019-03"", ""2019-04"", ""2019-05"", ""2019-06"", ""2019-07""]",2019-08,5,815.808,0.948196961376533,K-BLOCK,PASS,,,,,50000,0.9861552077613035,1.1403990481420465,1.1403990481420465,"{""block_length_windows"":96,""blocks_per_draw"":31,""information_set"":""fixed_nonoverlapping_15min_natural_tail"",""moving_blocks_available"":14110,""target_windows"":2976}"
natural_tail,fixed_nonoverlapping_15min,Cement_2,O3_MAR_JUL_TO_AUG,"[""2019-03"", ""2019-04"", ""2019-05"", ""2019-06"", ""2019-07""]",2019-08,5,815.808,0.948196961376533,K-EMP,PASS,,,,,50000,0.9997108914515835,1.1403990481420465,1.1403990481420465,"{""training_rows"":5}"
natural_tail,fixed_nonoverlapping_15min,Cement_2,O3_MAR_JUL_TO_AUG,"[""2019-03"", ""2019-04"", ""2019-05"", ""2019-06"", ""2019-07""]",2019-08,5,815.808,0.948196961376533,K-GEV,FALLBACK_EMPIRICAL,,,,,50000,0.9999119897492221,1.1403990481420465,1.1403990481420465,"{""reason"":""insufficient_or_degenerate_months""}"
natural_tail,fixed_nonoverlapping_15min,Cement_2,O3_MAR_JUL_TO_AUG,"[""2019-03"", ""2019-04"", ""2019-05"", ""2019-06"", ""2019-07""]",2019-08,5,815.808,0.948196961376533,K-GTAIL,PASS,0.7898590518030386,0.11999259069638953,0.03518523802120899,29.4,50000,0.9740653358411959,1.1258559175090697,1.2621496071681932,"{""bootstrap_ks_pvalue"":0.12375249500998003,""bootstrap_successful"":500,""candidate_count"":12,""cluster_count"":147,""final_rejection_reasons"":[],""mean_validation_log_score"":0.8797040788383338,""run_length_minutes"":120,""selected_threshold_quantile"":0.925,""selection_scheme"":""leave_one_training_month_out"",""shape_ci_width"":0.37783209861327993,""truncation_fraction"":0.0,""validation_months"":[""2019-03"",""2019-04"",""2019-05"",""2019-06"",""2019-07""]}"
natural_tail,fixed_nonoverlapping_15min,Cement_2,O3_MAR_JUL_TO_AUG,"[""2019-03"", ""2019-04"", ""2019-05"", ""2019-06"", ""2019-07""]",2019-08,5,815.808,0.948196961376533,K-KDE,PASS,,,,,50000,1.0001017090538822,1.1974018295241402,1.2666656574925452,"{""bandwidth_kw"":0.07385397211394182,""boundary"":""reject_below_zero"",""center_kw"":1.0,""rejection_batches"":1}"
