tail_rate_per_month,replication_id,method_id,q99_error,regret,accuracy,fit_status
0.2,182,GEV,-0.2940278733842111,0.0003627181081202857,1.0,PASS_LMOM_FINITE_MEAN
0.2,182,KDE,-0.2309842677921776,0.0011552694287858857,1.0,PASS
0.2,182,TAIL,-0.3339766035842104,0.002677766028337829,1.0,FALLBACK_EXPONENTIAL
0.2,183,EMP,-0.3427676438545154,0.00022644850501994285,1.0,PASS
0.2,183,EVENT-EMP,-0.3427676438545154,7.353151598377143e-05,1.0,PASS
0.2,183,GEV,-0.3475312019347115,0.0004151221874032571,1.0,PASS_LMOM_FINITE_MEAN
0.2,183,KDE,-0.340771977248774,0.0001508723566145143,1.0,PASS
0.2,183,TAIL,-0.3505801344790515,0.0004391511068257143,1.0,PASS
0.2,184,EMP,-0.2545281123052426,8.397455256268572e-05,1.0,PASS
0.2,184,EVENT-EMP,-0.2545281123052426,0.000113215645264,1.0,PASS
0.2,184,GEV,-0.2857393360621275,0.00024535015894885714,1.0,PASS_LMOM_FINITE_MEAN
0.2,184,KDE,-0.245310961810009,0.0014133599550489144,1.0,PASS
0.2,184,TAIL,-0.3268049016741794,0.004079323349095028,1.0,FALLBACK_EXPONENTIAL
0.2,185,EMP,-0.2326393028956972,1.526833441609334e-05,1.0,PASS
0.2,185,EVENT-EMP,-0.2326393028956972,1.8371321425256837e-05,1.0,PASS
0.2,185,GEV,-0.1590661678774412,0.0019108947092594858,1.0,PASS_LMOM_FINITE_MEAN
0.2,185,KDE,-0.2115365430919462,0.005876077326220057,1.0,PASS
0.2,185,TAIL,-0.3237055533319893,0.005104167558823429,1.0,FALLBACK_EXPONENTIAL
0.2,186,EMP,-0.361900640855495,1.7192710393710742e-05,1.0,PASS
0.2,186,EVENT-EMP,-0.361900640855495,1.7192710393710742e-05,1.0,PASS
0.2,186,GEV,-0.3617673670502485,2.735745469852919e-05,1.0,PASS_LMOM_FINITE_MEAN
0.2,186,KDE,-0.3610633001736808,2.5695343914305007e-05,1.0,PASS
0.2,186,TAIL,-0.3619267868506121,4.765460390320506e-05,1.0,PASS
0.2,187,EMP,0.3286531642522282,0.0031931104001162286,0.8571428571428571,PASS
0.2,187,EVENT-EMP,0.3286531642522282,0.00312656918380372,0.8571428571428571,PASS
0.2,187,GEV,0.0012659531007736,0.0014536280692206284,1.0,PASS_LMOM_FINITE_MEAN
0.2,187,KDE,0.3855602252639887,0.06115421203204934,0.42857142857142855,PASS
0.2,187,TAIL,-0.3131756347582576,0.007443062103659028,1.0,FALLBACK_EXPONENTIAL
0.2,188,EMP,-0.1013567715402161,2.0109497283967033e-05,1.0,PASS
0.2,188,EVENT-EMP,-0.1013567715402161,2.0109497283967033e-05,1.0,PASS
0.2,188,GEV,-0.2720829327205044,4.14521749587221e-05,1.0,PASS_LMOM_FINITE_MEAN
0.2,188,KDE,-0.0801162595980551,0.0038216784924648,1.0,PASS
0.2,188,TAIL,-0.3230965093989092,0.002142852050480286,1.0,PASS
0.2,189,EMP,0.1686910193153175,0.003118979051386457,0.8571428571428571,PASS
0.2,189,EVENT-EMP,0.1686910193153175,0.003121249338727441,0.8571428571428571,PASS
0.2,189,GEV,0.0489016157048338,0.0047245777425874,0.8571428571428571,PASS_LMOM_FINITE_MEAN
0.2,189,KDE,0.2207478783324984,0.06115421203204934,0.42857142857142855,PASS
0.2,189,TAIL,-0.313088745631366,0.007514383786931314,1.0,FALLBACK_EXPONENTIAL
0.2,190,EMP,-0.2616446510506487,2.931928612694304e-06,1.0,PASS
0.2,190,EVENT-EMP,-0.2616446510506487,4.4856013293174706e-05,1.0,PASS
0.2,190,GEV,-0.1744725404797674,0.0028952983015106287,1.0,PASS_LMOM_FINITE_MEAN
0.2,190,KDE,-0.2461406005915226,0.0058241467205032,1.0,PASS
0.2,190,TAIL,-0.2927623227939739,0.003777937156963086,1.0,PASS
0.2,191,EMP,0.1583812656533641,0.0031326005697356572,0.8571428571428571,PASS
0.2,191,EVENT-EMP,0.1583812656533641,0.0031271885446547414,0.8571428571428571,PASS
0.2,191,GEV,0.0801243009021396,0.0053683207392951566,0.8571428571428571,PASS_LMOM_FINITE_MEAN
0.2,191,KDE,0.2035424744304883,0.029717041089983444,0.7142857142857143,PASS
0.2,191,TAIL,-0.2625756967714752,0.0036885369088044,1.0,PASS
0.2,192,EMP,0.0626146830805115,0.0031256439957970815,0.8571428571428571,PASS
0.2,192,EVENT-EMP,0.0626146830805115,0.0031194287135602435,0.8571428571428571,PASS
0.2,192,GEV,-0.0254655680794773,0.0018287855524526857,1.0,PASS_LMOM_FINITE_MEAN
0.2,192,KDE,0.1001217100138181,0.012722343755535529,0.8571428571428571,PASS
0.2,192,TAIL,-0.3197795083992322,0.0058623275548736,1.0,FALLBACK_EXPONENTIAL
0.2,193,EMP,-0.3002602442722566,4.884554498704883e-06,1.0,PASS
0.2,193,EVENT-EMP,-0.3002602442722566,1.930777866306295e-05,1.0,PASS
0.2,193,GEV,-0.2895166421603163,2.852959340857288e-05,1.0,PASS_LMOM_FINITE_MEAN
0.2,193,KDE,-0.2943395061729772,0.0012736747632240571,1.0,PASS
0.2,193,TAIL,-0.3344583603768415,0.001679652299078,1.0,PASS
0.2,194,EMP,-0.0215524175108194,2.0089173812266077e-05,1.0,PASS
0.2,194,EVENT-EMP,-0.0215524175108194,1.7618954374368235e-06,1.0,PASS
0.2,194,GEV,-0.197285210681523,9.320098572965715e-05,1.0,PASS_LMOM_FINITE_MEAN
0.2,194,KDE,0.0065722257391223,0.008593290877131657,0.8571428571428571,PASS
0.2,194,TAIL,-0.3251098021308221,0.004716910913405885,1.0,FALLBACK_EXPONENTIAL
0.2,195,EMP,0.0867274814225901,0.0032152560587658573,0.8571428571428571,PASS
0.2,195,EVENT-EMP,0.0867274814225901,7.798435237776652e-06,1.0,PASS
0.2,195,GEV,-0.1532731729775031,1.4892826594147653e-05,1.0,PASS_LMOM_FINITE_MEAN
0.2,195,KDE,0.1267071702227602,0.009896662912304243,0.8571428571428571,PASS
0.2,195,TAIL,-0.3224262917386721,0.0053448662249606285,1.0,FALLBACK_EXPONENTIAL
0.2,196,EMP,-0.1291099129985921,0.006126566858836585,0.7142857142857143,PASS
0.2,196,EVENT-EMP,-0.1291099129985921,0.006117066889160785,0.7142857142857143,PASS
0.2,196,GEV,0.0199823868534112,0.008323741047164414,0.8571428571428571,PASS_LMOM_FINITE_MEAN
0.2,196,KDE,-0.1031465096373541,0.01667311725507523,0.7142857142857143,PASS
0.2,196,TAIL,-0.317486632920882,0.0063577314705821715,1.0,FALLBACK_EXPONENTIAL
0.2,197,EMP,-0.0492151256798463,5.416861799872738e-05,1.0,PASS
0.2,197,EVENT-EMP,-0.0492151256798463,4.216352473847109e-05,1.0,PASS
0.2,197,GEV,-0.1028648757674084,0.0016274592137993714,1.0,PASS_LMOM_FINITE_MEAN
0.2,197,KDE,-0.0208851315442368,0.010390657124173515,0.8571428571428571,PASS
0.2,197,TAIL,-0.3215797343922341,0.005549736609020571,1.0,FALLBACK_EXPONENTIAL
0.2,198,EMP,-0.1298454914950286,0.0031695733752256433,0.8571428571428571,PASS
0.2,198,EVENT-EMP,-0.1298454914950286,0.006214753878660557,0.7142857142857143,PASS
0.2,198,GEV,0.0234153540256492,0.006833228463834571,0.8571428571428571,PASS_LMOM_FINITE_MEAN
0.2,198,KDE,-0.0908343385436922,0.012695901084315273,0.8571428571428571,PASS
0.2,198,TAIL,-0.314406274147572,0.007171845265191029,1.0,FALLBACK_EXPONENTIAL
0.2,199,EMP,0.2321534066965028,0.04053218817385214,0.5714285714285714,PASS
0.2,199,EVENT-EMP,0.2321534066965028,0.0032008555534826714,0.8571428571428571,PASS
0.2,199,GEV,0.3371934347713062,0.009386047049706272,0.8571428571428571,PASS_LMOM_FINITE_MEAN
0.2,199,KDE,0.2878696670490002,0.06115421203204934,0.42857142857142855,PASS
0.2,199,TAIL,-0.3059984874867768,0.009030660007619429,1.0,FALLBACK_EXPONENTIAL
1.0,0,EMP,-0.1368597756874493,0.0024964937778779142,1.0,PASS
1.0,0,EVENT-EMP,-0.1368597756874493,0.0015625353987615855,1.0,PASS
1.0,0,GEV,-0.0123697490713077,0.0005887077877541143,1.0,PASS_LMOM_FINITE_MEAN
1.0,0,KDE,-0.1012795430996238,5.9545034893071424e-05,1.0,PASS
1.0,0,TAIL,-0.4438061709120246,0.015043853838547614,0.8571428571428571,FALLBACK_EXPONENTIAL
1.0,1,EMP,-0.2414461084374322,0.0002145167639877,1.0,PASS
1.0,1,EVENT-EMP,-0.2414461084374322,7.350369332541428e-05,1.0,PASS
1.0,1,GEV,-0.0185635185178327,0.00012417212344650001,1.0,PASS_LMOM_FINITE_MEAN
1.0,1,KDE,-0.195464700349822,0.00012930137065594286,1.0,PASS
1.0,1,TAIL,-0.4465708766360338,0.0154154624834162,0.8571428571428571,FALLBACK_EXPONENTIAL
1.0,2,EMP,-0.1479516821368618,0.014753207831068458,0.8571428571428571,PASS
1.0,2,EVENT-EMP,-0.1479516821368618,0.01615564988414764,0.8571428571428571,PASS
1.0,2,GEV,-0.0517402480251388,0.014103610501069829,0.8571428571428571,PASS_LMOM_FINITE_MEAN
1.0,2,KDE,-0.1163521148980477,0.00020014313282224285,1.0,PASS
1.0,2,TAIL,-0.4553093010185213,0.01672066904273427,0.8571428571428571,FALLBACK_EXPONENTIAL
1.0,3,EMP,-0.0983442036502714,0.012729324058757227,0.5714285714285714,PASS
1.0,3,EVENT-EMP,-0.0983442036502714,0.013108427597971057,0.5714285714285714,PASS
1.0,3,GEV,0.0706863653760165,0.012729324058757227,0.5714285714285714,PASS_LMOM_FINITE_MEAN
1.0,3,KDE,-0.0516771834365778,0.012729324058757227,0.5714285714285714,PASS
1.0,3,TAIL,-0.4212758519182657,0.012790928827282156,0.8571428571428571,FALLBACK_EXPONENTIAL
1.0,4,EMP,0.5621789264839185,0.0179006610264724,0.2857142857142857,PASS
1.0,4,EVENT-EMP,0.5621789264839185,0.0179006610264724,0.2857142857142857,PASS
1.0,4,GEV,0.6620098563902617,0.0179006610264724,0.2857142857142857,PASS_LMOM_FINITE_MEAN
1.0,4,KDE,0.6523545245883619,0.0179006610264724,0.2857142857142857,PASS
1.0,4,TAIL,-0.417795362466202,0.012531791687145943,0.8571428571428571,FALLBACK_EXPONENTIAL
1.0,5,EMP,-0.177197417107647,0.001275514933797343,1.0,PASS
1.0,5,EVENT-EMP,-0.177197417107647,0.001275514933797343,1.0,PASS
1.0,5,GEV,-0.0660326836296174,0.00048339592216628573,1.0,PASS_LMOM_FINITE_MEAN
1.0,5,KDE,-0.1466132486216304,6.224042079702857e-05,1.0,PASS
1.0,5,TAIL,-0.4496871670404479,0.015832721674088827,0.8571428571428571,FALLBACK_EXPONENTIAL
1.0,6,EMP,-0.1389110651602022,0.0040384145277098,0.8571428571428571,PASS
1.0,6,EVENT-EMP,-0.1389110651602022,0.012729324058757227,0.5714285714285714,PASS
1.0,6,GEV,0.0974905587213513,0.0036934339682301717,0.8571428571428571,PASS_LMOM_FINITE_MEAN
1.0,6,KDE,-0.0765703378180529,0.012729324058757227,0.5714285714285714,PASS
1.0,6,TAIL,-0.421095213184442,0.01280920726680663,0.8571428571428571,FALLBACK_EXPONENTIAL
1.0,7,EMP,-0.1174369054777746,0.0013593489067606286,1.0,PASS
1.0,7,EVENT-EMP,-0.1174369054777746,0.00012650339087117143,1.0,PASS
1.0,7,GEV,0.0367133358118065,0.0014340442569363,1.0,PASS_LMOM_FINITE_MEAN
1.0,7,KDE,-0.0808799521843997,2.3115645352097205e-06,1.0,PASS
1.0,7,TAIL,-0.4440870153547171,0.015112880795596072,0.8571428571428571,FALLBACK_EXPONENTIAL
1.0,8,EMP,-0.3079982655385609,4.109568480880845e-05,1.0,PASS
1.0,8,EVENT-EMP,-0.3079982655385609,0.0003180566601480857,1.0,PASS
1.0,8,GEV,-0.1812408819746123,0.0012430066328529856,1.0,PASS_LMOM_FINITE_MEAN
1.0,8,KDE,-0.2534053902118429,0.0021269633825761287,1.0,PASS
1.0,8,TAIL,-0.4383289305848243,0.014295562052225598,0.8571428571428571,FALLBACK_EXPONENTIAL
1.0,9,EMP,-0.3571591870764862,0.01623186406570887,0.8571428571428571,PASS
1.0,9,EVENT-EMP,-0.3571591870764862,0.01623186406570887,0.8571428571428571,PASS
1.0,9,GEV,-0.2605105854753181,0.014505969909703315,0.8571428571428571,PASS_LMOM_FINITE_MEAN
1.0,9,KDE,-0.3360060584436569,0.012775006070504113,0.8571428571428571,PASS
1.0,9,TAIL,-0.4576910806259502,0.017134673950141344,0.8571428571428571,FALLBACK_EXPONENTIAL
1.0,10,EMP,-0.2827488727722911,0.001196821316003786,1.0,PASS
1.0,10,EVENT-EMP,-0.2827488727722911,0.003961732838291786,1.0,PASS
1.0,10,GEV,-0.1617933474540141,0.00032601554490085716,1.0,PASS_LMOM_FINITE_MEAN
1.0,10,KDE,-0.2371359037988012,0.0013297173379964143,1.0,PASS
1.0,10,TAIL,-0.4381282550010916,0.014375812858987955,0.8571428571428571,FALLBACK_EXPONENTIAL
1.0,11,EMP,-0.0417079507680553,0.012729324058757227,0.5714285714285714,PASS
1.0,11,EVENT-EMP,-0.0417079507680553,0.0179006610264724,0.2857142857142857,PASS
1.0,11,GEV,0.2506456176432336,0.012729324058757227,0.5714285714285714,PASS_LMOM_FINITE_MEAN
1.0,11,KDE,0.0268430028764362,0.0179006610264724,0.2857142857142857,PASS
1.0,11,TAIL,-0.4293975038565171,0.013470166706481114,0.8571428571428571,FALLBACK_EXPONENTIAL
1.0,12,EMP,-0.1573194235559975,0.012482714906114715,0.8571428571428571,PASS
1.0,12,EVENT-EMP,-0.1573194235559975,0.012563767244630214,0.8571428571428571,PASS
1.0,12,GEV,-0.0823191631496166,0.011878181962047943,0.8571428571428571,PASS_LMOM_FINITE_MEAN
1.0,12,KDE,-0.1271007362152407,2.320221022555216e-05,1.0,PASS
1.0,12,TAIL,-0.4505780432551499,0.0160409628614813,0.8571428571428571,FALLBACK_EXPONENTIAL
1.0,13,EMP,-0.1799129123326726,0.02075874942389333,0.42857142857142855,PASS
1.0,13,EVENT-EMP,-0.1799129123326726,0.012917841009241786,0.5714285714285714,PASS
1.0,13,GEV,-0.018653951608634,0.022488016749569555,0.42857142857142855,PASS_LMOM_FINITE_MEAN
1.0,13,KDE,-0.0996605695440738,0.017410755832635127,0.5714285714285714,PASS
1.0,13,TAIL,-0.420155343711678,0.012702151307809087,0.8571428571428571,FALLBACK_EXPONENTIAL
1.0,14,EMP,-0.1356177713605321,0.00012464209138928574,1.0,PASS
1.0,14,EVENT-EMP,-0.1356177713605321,0.0006546193598180571,1.0,PASS
1.0,14,GEV,0.0312691657369953,7.571600886527924e-06,1.0,PASS_LMOM_FINITE_MEAN
1.0,14,KDE,-0.0984840676655939,0.001102793186583,1.0,PASS
1.0,14,TAIL,-0.43751041701292,0.014231464346471115,0.8571428571428571,FALLBACK_EXPONENTIAL
1.0,15,EMP,-0.1273974956216652,0.0016861493782147714,1.0,PASS
1.0,15,EVENT-EMP,-0.1273974956216652,0.0007766079073882286,1.0,PASS
1.0,15,GEV,0.0287211863828002,0.0016283969063301857,1.0,PASS_LMOM_FINITE_MEAN
1.0,15,KDE,-0.0903191081855906,1.9580966647132167e-05,1.0,PASS
1.0,15,TAIL,-0.449410839264852,0.015811095850046426,0.8571428571428571,FALLBACK_EXPONENTIAL
1.0,16,EMP,-0.1844689000711518,0.00045524554361931434,1.0,PASS
1.0,16,EVENT-EMP,-0.1844689000711518,0.0002461319991796714,1.0,PASS
1.0,16,GEV,0.0580741530048658,4.480968866498571e-05,1.0,PASS_LMOM_FINITE_MEAN
1.0,16,KDE,-0.1248581772968648,0.0006175347038556428,1.0,PASS
1.0,16,TAIL,-0.4408978209605053,0.014715712857622012,0.8571428571428571,FALLBACK_EXPONENTIAL
1.0,17,EMP,-0.2733790082297481,0.0019355439305816144,1.0,PASS
1.0,17,EVENT-EMP,-0.2733790082297481,0.0005358852723350999,1.0,PASS
1.0,17,GEV,-0.1588852927390097,0.0004976963402140286,1.0,PASS_LMOM_FINITE_MEAN
1.0,17,KDE,-0.238782528992321,0.0016224792602087571,1.0,PASS
1.0,17,TAIL,-0.4371678565380264,0.014306950509166014,0.8571428571428571,FALLBACK_EXPONENTIAL
1.0,18,EMP,-0.3135065608709704,0.019908241895861743,0.8571428571428571,PASS
1.0,18,EVENT-EMP,-0.3135065608709704,0.017923459659042056,0.8571428571428571,PASS
1.0,18,GEV,-0.1290327025139932,0.013328556557274643,0.8571428571428571,PASS_LMOM_FINITE_MEAN
1.0,18,KDE,-0.2793871902026144,0.00039377973213368573,1.0,PASS
1.0,18,TAIL,-0.4568422706334909,0.01682832586334047,0.8571428571428571,FALLBACK_EXPONENTIAL
1.0,19,EMP,-0.1176126067652355,0.012729324058757227,0.5714285714285714,PASS
1.0,19,EVENT-EMP,-0.1176126067652355,0.004865105309337201,0.8571428571428571,PASS
1.0,19,GEV,0.0317100958358253,0.012729324058757227,0.5714285714285714,PASS_LMOM_FINITE_MEAN
1.0,19,KDE,-0.0757031975870008,0.012729324058757227,0.5714285714285714,PASS
1.0,19,TAIL,-0.4291428830699114,0.013498210209174771,0.8571428571428571,FALLBACK_EXPONENTIAL
1.0,20,EMP,-0.1675051547411005,0.00016155836927794287,1.0,PASS
1.0,20,EVENT-EMP,-0.1675051547411005,0.0038961780196074577,0.8571428571428571,PASS
1.0,20,GEV,0.0248102154087535,0.0005405163267128572,1.0,PASS_LMOM_FINITE_MEAN
1.0,20,KDE,-0.1275935797826502,0.008080761545860985,0.7142857142857143,PASS
1.0,20,TAIL,-0.4290648113889789,0.013499247846570759,0.8571428571428571,FALLBACK_EXPONENTIAL
1.0,21,EMP,0.0632860918693653,0.012729324058757227,0.5714285714285714,PASS
1.0,21,EVENT-EMP,0.0632860918693653,0.012729324058757227,0.5714285714285714,PASS
1.0,21,GEV,0.280800154694046,0.012729324058757227,0.5714285714285714,PASS_LMOM_FINITE_MEAN
1.0,21,KDE,0.1178648092811353,0.0179006610264724,0.2857142857142857,PASS
1.0,21,TAIL,-0.4257508095069444,0.013205870155961742,0.8571428571428571,FALLBACK_EXPONENTIAL
1.0,22,EMP,-0.1661214020211232,0.0013151161916331855,1.0,PASS
1.0,22,EVENT-EMP,-0.1661214020211232,0.0013151161916331855,1.0,PASS
1.0,22,GEV,-0.0436854598657092,0.0008150454061458,1.0,PASS_LMOM_FINITE_MEAN
1.0,22,KDE,-0.1309195691149936,0.0026582044637403,1.0,PASS
1.0,22,TAIL,-0.4370930638659449,0.014184462569839271,0.8571428571428571,FALLBACK_EXPONENTIAL
1.0,23,EMP,-0.138874912559637,0.007470384148227471,0.7142857142857143,PASS
1.0,23,EVENT-EMP,-0.138874912559637,0.007472719795196086,0.7142857142857143,PASS
1.0,23,GEV,0.1459440427724506,0.0075200021897238135,0.7142857142857143,PASS_LMOM_FINITE_MEAN
1.0,23,KDE,-0.0681157291885733,0.0179006610264724,0.2857142857142857,PASS
1.0,23,TAIL,-0.4333184461938041,0.013910498229710572,0.8571428571428571,FALLBACK_EXPONENTIAL
1.0,24,EMP,-0.3199069563952045,0.00035955222674104284,1.0,PASS
1.0,24,EVENT-EMP,-0.3199069563952045,0.012514578476167786,0.8571428571428571,PASS
1.0,24,GEV,-0.1504929521167587,0.0116345522880862,0.8571428571428571,PASS_LMOM_FINITE_MEAN
1.0,24,KDE,-0.2745240103714046,5.59650207191011e-06,1.0,PASS
1.0,24,TAIL,-0.4528804442937425,0.016323907671982243,0.8571428571428571,FALLBACK_EXPONENTIAL
1.0,25,EMP,-0.3075242371217173,0.0110910413349168,0.8571428571428571,PASS
1.0,25,EVENT-EMP,-0.3075242371217173,0.003098861892590657,1.0,PASS
1.0,25,GEV,-0.2163259813935692,0.0031312566066104574,1.0,PASS_LMOM_FINITE_MEAN
1.0,25,KDE,-0.2540810554401974,0.005030156721740399,1.0,PASS
1.0,25,TAIL,1.1909964035611438,0.12879843896514628,0.2857142857142857,PASS
1.0,26,EMP,-0.2504030629213906,5.788634933201737e-07,1.0,PASS
1.0,26,EVENT-EMP,-0.2504030629213906,0.00019194749033091428,1.0,PASS
1.0,26,GEV,-0.1292409321309578,1.0124189598831748e-05,1.0,PASS_LMOM_FINITE_MEAN
1.0,26,KDE,-0.2202290693302408,0.00041123228811372855,1.0,PASS
1.0,26,TAIL,-0.4436203004366819,0.0149662186499341,0.8571428571428571,FALLBACK_EXPONENTIAL
1.0,27,EMP,-0.1065355896694527,0.0002367195285464143,1.0,PASS
1.0,27,EVENT-EMP,-0.1065355896694527,0.0002367195285464143,1.0,PASS
1.0,27,GEV,-0.0223606934595242,0.013149456166504687,0.8571428571428571,PASS_LMOM_FINITE_MEAN
1.0,27,KDE,-0.0721411564562961,2.0200115654103054e-06,1.0,PASS
1.0,27,TAIL,-0.4505804555066285,0.01600494171904047,0.8571428571428571,FALLBACK_EXPONENTIAL
1.0,28,EMP,-0.302688602188749,0.00014851279787532855,1.0,PASS
1.0,28,EVENT-EMP,-0.302688602188749,0.0003664721561861571,1.0,PASS
1.0,28,GEV,-0.1483714665997126,9.126514978452856e-05,1.0,PASS_LMOM_FINITE_MEAN
1.0,28,KDE,-0.2633541728457221,0.00010117534091335713,1.0,PASS
1.0,28,TAIL,-0.4473736185850298,0.0155176780715631,0.8571428571428571,FALLBACK_EXPONENTIAL
1.0,29,EMP,-0.2720857070131752,0.00015288318452335716,1.0,PASS
1.0,29,EVENT-EMP,-0.2720857070131752,0.00033227690244972855,1.0,PASS
1.0,29,GEV,-0.1007145642241908,7.31347056588857e-05,1.0,PASS_LMOM_FINITE_MEAN
1.0,29,KDE,-0.2252770575892218,0.0007719922126113857,1.0,PASS
1.0,29,TAIL,-0.4456969090564681,0.015236982557351215,0.8571428571428571,FALLBACK_EXPONENTIAL
1.0,30,EMP,0.0756131736330561,0.0022853938699422464,0.8571428571428571,PASS
1.0,30,EVENT-EMP,0.0756131736330561,0.005581082308902829,0.7142857142857143,PASS
1.0,30,GEV,0.2157739365436637,0.00024828772507512855,1.0,PASS_LMOM_FINITE_MEAN
1.0,30,KDE,0.1291456537162049,0.0179006610264724,0.2857142857142857,PASS
1.0,30,TAIL,-0.4437246801853557,0.01505790867010313,0.8571428571428571,FALLBACK_EXPONENTIAL
1.0,31,EMP,-0.1899497124943915,0.001825449517560086,1.0,PASS
1.0,31,EVENT-EMP,-0.1899497124943915,0.004868502934852743,0.8571428571428571,PASS
1.0,31,GEV,-0.05391668960938,0.0013650689735714146,1.0,PASS_LMOM_FINITE_MEAN
1.0,31,KDE,-0.1480064012732434,0.0032384601283378714,1.0,PASS
1.0,31,TAIL,-0.4308405454846828,0.013561460478139957,0.8571428571428571,FALLBACK_EXPONENTIAL
1.0,32,EMP,-0.0738712886175734,0.006509501371199572,1.0,PASS
1.0,32,EVENT-EMP,-0.0738712886175734,1.5843768254501313e-05,1.0,PASS
1.0,32,GEV,0.1209218863674332,0.00014679605405082857,1.0,PASS_LMOM_FINITE_MEAN
1.0,32,KDE,-0.0315614990743729,0.008819231274279143,0.5714285714285714,PASS
1.0,32,TAIL,-0.4404092589106147,0.014656147570142043,0.8571428571428571,FALLBACK_EXPONENTIAL
1.0,33,EMP,-0.2147572588529286,0.022271744498252085,0.8571428571428571,PASS
1.0,33,EVENT-EMP,-0.2147572588529286,0.022024200148488583,0.8571428571428571,PASS
1.0,33,GEV,-0.1600999460588974,0.021029068647454942,0.7142857142857143,PASS_LMOM_FINITE_MEAN
1.0,33,KDE,-0.188110491407306,0.014014482922730942,0.8571428571428571,PASS
1.0,33,TAIL,-0.4630534737787686,0.01794206955591923,0.8571428571428571,FALLBACK_EXPONENTIAL
1.0,34,EMP,-0.1182157589133638,0.012729324058757227,0.5714285714285714,PASS
1.0,34,EVENT-EMP,-0.1182157589133638,0.012729324058757227,0.5714285714285714,PASS
1.0,34,GEV,0.0872769645297028,0.012729324058757227,0.5714285714285714,PASS_LMOM_FINITE_MEAN
1.0,34,KDE,-0.0685804178339262,0.012747472133884528,0.5714285714285714,PASS
1.0,34,TAIL,-0.4252255386576861,0.013088392550880127,0.8571428571428571,FALLBACK_EXPONENTIAL
1.0,35,EMP,0.0419682086513759,0.004425171195643915,0.8571428571428571,PASS
1.0,35,EVENT-EMP,0.0419682086513759,0.004425171195643915,0.8571428571428571,PASS
1.0,35,GEV,0.0731786163635032,0.004840527250588742,0.8571428571428571,PASS_LMOM_FINITE_MEAN
1.0,35,KDE,0.0881975683629809,0.005192247750394923,0.7142857142857143,PASS
1.0,35,TAIL,-0.450026218246885,0.01592343984208937,0.8571428571428571,FALLBACK_EXPONENTIAL
1.0,36,EMP,-0.0312405698188992,0.015014548488142657,0.42857142857142855,PASS
1.0,36,EVENT-EMP,-0.0312405698188992,0.012729324058757227,0.5714285714285714,PASS
1.0,36,GEV,0.2114916822858761,0.012729324058757227,0.5714285714285714,PASS_LMOM_FINITE_MEAN
1.0,36,KDE,0.018411286848639,0.0179006610264724,0.2857142857142857,PASS
1.0,36,TAIL,-0.4316538102429579,0.01365103364090657,0.8571428571428571,FALLBACK_EXPONENTIAL
1.0,37,EMP,-0.0011504818827977,0.00024037889192005715,1.0,PASS
1.0,37,EVENT-EMP,-0.0011504818827977,0.012729324058757227,0.5714285714285714,PASS
1.0,37,GEV,0.1829570353981167,3.3697758540056868e-06,1.0,PASS_LMOM_FINITE_MEAN
1.0,37,KDE,0.0458455388578876,0.0179006610264724,0.2857142857142857,PASS
1.0,37,TAIL,-0.4315063806420496,0.01363901417348684,0.8571428571428571,FALLBACK_EXPONENTIAL
1.0,38,EMP,-0.3503638379939136,0.014188260505791772,0.8571428571428571,PASS
1.0,38,EVENT-EMP,-0.3503638379939136,0.014188260505791772,0.8571428571428571,PASS
1.0,38,GEV,-0.2569398947525365,0.01463873044030387,0.8571428571428571,PASS_LMOM_FINITE_MEAN
1.0,38,KDE,-0.3299580477042435,0.012970042956739914,0.8571428571428571,PASS
1.0,38,TAIL,-0.3334616920589264,0.01727250227065824,0.8571428571428571,PASS
1.0,39,EMP,-0.3564972124018111,0.016573944308758727,0.8571428571428571,PASS
1.0,39,EVENT-EMP,-0.3564972124018111,0.015811151168162115,0.8571428571428571,PASS
1.0,39,GEV,-0.2274598090835973,0.013065842492954215,0.8571428571428571,PASS_LMOM_FINITE_MEAN
1.0,39,KDE,-0.3267364009311923,0.011906499682434155,0.8571428571428571,PASS
1.0,39,TAIL,-0.4551162423632592,0.01668949964145803,0.8571428571428571,FALLBACK_EXPONENTIAL
1.0,40,EMP,0.0345246738504141,0.0179006610264724,0.2857142857142857,PASS
1.0,40,EVENT-EMP,0.0345246738504141,0.0179006610264724,0.2857142857142857,PASS
1.0,40,GEV,0.3776881588003379,0.0179006610264724,0.2857142857142857,PASS_LMOM_FINITE_MEAN
1.0,40,KDE,0.120296474688968,0.0179006610264724,0.2857142857142857,PASS
1.0,40,TAIL,-0.4313901849945071,0.0137018427347328,0.8571428571428571,FALLBACK_EXPONENTIAL
1.0,41,EMP,-0.2124720534859427,0.0020888210242009284,1.0,PASS
1.0,41,EVENT-EMP,-0.2124720534859427,0.013674178411740701,0.8571428571428571,PASS
1.0,41,GEV,-0.04866190735781,0.012786851832970956,0.8571428571428571,PASS_LMOM_FINITE_MEAN
1.0,41,KDE,-0.1776014925428701,2.377110410888475e-05,1.0,PASS
1.0,41,TAIL,-0.146071849691145,0.016225030371286715,0.8571428571428571,PASS
1.0,42,EMP,-0.1901512370855232,0.0017259738006329144,1.0,PASS
1.0,42,EVENT-EMP,-0.1901512370855232,0.0017259738006329144,1.0,PASS
1.0,42,GEV,-0.0250465140010459,0.0005937371659615286,1.0,PASS_LMOM_FINITE_MEAN
