replication_id,method_id,cell_id,oracle_mode,alpha,utilization,action_correct,d_mv,regret_cny_per_month,regret_over_oracle_value,oracle_margin_cny,oracle_best_value_cny
367,TAIL,STRESS_ACTUAL_NEAR,actual_maximum_demand,1.2,0.45000000000000001,True,42.584221094883112,0,0,4962.1142620984474,5336473.3736200482
367,TAIL,STRESS_CONTRACT_NEAR_LOW,contracted_maximum_demand,1.2,0.45500000000000002,False,17.814663075308584,11861.451992777176,0.0022276650706878,11861.451992777176,5324611.921627271
367,TAIL,STRESS_CONTRACT_CLEAR,contracted_maximum_demand,1.2,0.625,True,3.98371862984808,4324.8742256639525,0.00081971585668310005,60408.270812516101,5276065.1028075321
367,TAIL,STRESS_CONTRACT_NEAR_HIGH,contracted_maximum_demand,1.2,0.63,True,13.328466072111851,4324.8742256639525,0.00081971585668310005,18055.307529818267,5276065.1028075321
367,TAIL,STRESS_CAPACITY_NEAR,capacity,1.2,0.63500000000000001,False,10.183776104191892,27955.554178817201,0.0053223994681735999,23630.679953153245,5252434.4228543788
367,TAIL,STRESS_CAPACITY_CLEAR,capacity,1.2,0.69999999999999996,True,0.47060992466795182,0,0,511356.73350391717,4764708.3693036148
367,EVENT-EMP,BASE_ACTUAL_NEAR,actual_maximum_demand,1.05,0.62,True,3.6664177483624041,0,0,43036.075593709946,5336473.3736200482
367,EVENT-EMP,BASE_CAPACITY_NEAR,capacity,1.05,0.63,False,3.7255535184973554,42352.963282697841,0.0079999999999998007,42352.963282697841,5294120.4103373503
367,EVENT-EMP,STRESS_ACTUAL_CLEAR,actual_maximum_demand,1.2,0.40000000000000002,True,0.82918712083240775,0,0,318649.43913878035,5336473.3736200482
367,EVENT-EMP,STRESS_ACTUAL_NEAR,actual_maximum_demand,1.2,0.45000000000000001,False,49.016204168800279,4962.1142620984474,0.00092984896853930002,4962.1142620984474,5336473.3736200482
367,EVENT-EMP,STRESS_CONTRACT_NEAR_LOW,contracted_maximum_demand,1.2,0.45500000000000002,True,19.70050948900942,0,0,11861.451992777176,5324611.921627271
367,EVENT-EMP,STRESS_CONTRACT_CLEAR,contracted_maximum_demand,1.2,0.625,True,3.0184175668021642,11921.419049547054,0.0022595284207548999,60408.270812516101,5276065.1028075321
367,EVENT-EMP,STRESS_CONTRACT_NEAR_HIGH,contracted_maximum_demand,1.2,0.63,True,10.098824708441636,11921.419049547054,0.0022595284207548999,18055.307529818267,5276065.1028075321
367,EVENT-EMP,STRESS_CAPACITY_NEAR,capacity,1.2,0.63500000000000001,False,7.716129462297177,35552.099002700299,0.0067686897427992002,23630.679953153245,5252434.4228543788
367,EVENT-EMP,STRESS_CAPACITY_CLEAR,capacity,1.2,0.69999999999999996,True,0.3565757011768072,0,0,511356.73350391717,4764708.3693036148
367,GEV,BASE_ACTUAL_NEAR,actual_maximum_demand,1.05,0.62,True,0.55653688898058518,0,0,43036.075593709946,5336473.3736200482
367,GEV,BASE_CAPACITY_NEAR,capacity,1.05,0.63,True,0.56551329041576714,0,0,42352.963282697841,5294120.4103373503
367,GEV,STRESS_ACTUAL_CLEAR,actual_maximum_demand,1.2,0.40000000000000002,True,0.54933712834131743,0,0,318649.43913878035,5336473.3736200482
367,GEV,STRESS_ACTUAL_NEAR,actual_maximum_demand,1.2,0.45000000000000001,False,17.674121372999142,4962.1142620984474,0.00092984896853930002,4962.1142620984474,5336473.3736200482
367,GEV,STRESS_CONTRACT_NEAR_LOW,contracted_maximum_demand,1.2,0.45500000000000002,True,6.3499307003128376,0,0,11861.451992777176,5324611.921627271
367,GEV,STRESS_CONTRACT_CLEAR,contracted_maximum_demand,1.2,0.625,True,0.18009431271592341,8937.9383032191545,0.0016940538316069999,60408.270812516101,5276065.1028075321
367,GEV,STRESS_CONTRACT_NEAR_HIGH,contracted_maximum_demand,1.2,0.63,True,0.60254781018659109,8937.9383032191545,0.0016940538316069999,18055.307529818267,5276065.1028075321
367,GEV,STRESS_CAPACITY_NEAR,capacity,1.2,0.63500000000000001,True,0.46038396000051451,0,0,23630.679953153245,5252434.4228543788
367,GEV,STRESS_CAPACITY_CLEAR,capacity,1.2,0.69999999999999996,True,0.021275139841791298,0,0,511356.73350391717,4764708.3693036148
367,KDE,BASE_ACTUAL_NEAR,actual_maximum_demand,1.05,0.62,True,5.1081645797195483,0,0,43036.075593709946,5336473.3736200482
367,KDE,BASE_CAPACITY_NEAR,capacity,1.05,0.63,True,5.1905543310054503,0,0,42352.963282697841,5294120.4103373503
367,KDE,STRESS_ACTUAL_CLEAR,actual_maximum_demand,1.2,0.40000000000000002,True,0.35278258603602092,0,0,318649.43913878035,5336473.3736200482
367,KDE,STRESS_ACTUAL_NEAR,actual_maximum_demand,1.2,0.45000000000000001,True,12.314357779821488,0,0,4962.1142620984474,5336473.3736200482
367,KDE,STRESS_CONTRACT_NEAR_LOW,contracted_maximum_demand,1.2,0.45500000000000002,False,6.8981683596479701,11861.451992777176,0.0022276650706878,11861.451992777176,5324611.921627271
367,KDE,STRESS_CONTRACT_CLEAR,contracted_maximum_demand,1.2,0.625,False,2.7787759297900867,60408.270812516101,0.0114494930664087,60408.270812516101,5276065.1028075321
367,KDE,STRESS_CONTRACT_NEAR_HIGH,contracted_maximum_demand,1.2,0.63,False,9.29704734282919,18055.307529818267,0.0034221161373103998,18055.307529818267,5276065.1028075321
367,KDE,STRESS_CAPACITY_NEAR,capacity,1.2,0.63500000000000001,True,7.1035217449027162,0,0,23630.679953153245,5252434.4228543788
367,KDE,STRESS_CAPACITY_CLEAR,capacity,1.2,0.69999999999999996,True,0.32826603796501069,0,0,511356.73350391717,4764708.3693036148
367,EMP,BASE_ACTUAL_NEAR,actual_maximum_demand,1.05,0.62,True,0.21211170709865251,0,0,43036.075593709946,5336473.3736200482
367,EMP,BASE_CAPACITY_NEAR,capacity,1.05,0.63,True,0.2155328636647641,0,0,42352.963282697841,5294120.4103373503
367,EMP,STRESS_ACTUAL_CLEAR,actual_maximum_demand,1.2,0.40000000000000002,True,0.78609648555074885,0,0,318649.43913878035,5336473.3736200482
367,EMP,STRESS_ACTUAL_NEAR,actual_maximum_demand,1.2,0.45000000000000001,False,31.75682413192806,4962.1142620984474,0.00092984896853930002,4962.1142620984474,5336473.3736200482
367,EMP,STRESS_CONTRACT_NEAR_LOW,contracted_maximum_demand,1.2,0.45500000000000002,True,11.969375107106782,0,0,11861.451992777176,5324611.921627271
367,EMP,STRESS_CONTRACT_CLEAR,contracted_maximum_demand,1.2,0.625,True,0.97435801085084806,11921.419049547054,0.0022595284207548999,60408.270812516101,5276065.1028075321
367,EMP,STRESS_CONTRACT_NEAR_HIGH,contracted_maximum_demand,1.2,0.63,True,3.2599435091657489,11921.419049547054,0.0022595284207548999,18055.307529818267,5276065.1028075321
367,EMP,STRESS_CAPACITY_NEAR,capacity,1.2,0.63500000000000001,False,2.490799363560777,35552.099002700299,0.0067686897427992002,23630.679953153245,5252434.4228543788
