replication_id,method_id,information_set,q99_relative_error,mean_relative_error,estimated_q99_kw,fit_status
162,GEV,monthly_maxima,-0.17227846481347081,-0.0109813421903688,219894.9944855753,PASS_LMOM_FINITE_MEAN
162,KDE,monthly_maxima,-0.11219118907471561,-0.010981342190368001,235857.96102147587,PASS
162,EMP,monthly_maxima,-0.14797975865193311,-0.0109813421903682,226350.26190373409,PASS
163,TAIL,event_level,-0.046864319812490701,-0.033087771265511601,253212.89374403656,PASS
163,EVENT-EMP,event_level,-0.27606626800981238,-0.042695470694607301,192322.41428638253,PASS
163,GEV,monthly_maxima,-0.2054451171188445,-0.050710490279571703,211083.84180226183,PASS_LMOM_FINITE_MEAN
163,KDE,monthly_maxima,-0.23080857590886969,-0.050710490279570197,204345.70899590585,PASS
163,EMP,monthly_maxima,-0.27606626800981238,-0.050710490279571703,192322.41428638253,PASS
164,TAIL,event_level,0.182896264511721,0.052784811629169599,314251.782156659,PASS
164,EVENT-EMP,event_level,-0.13178892839741549,0.038828666997603303,230651.56660366763,PASS
164,GEV,monthly_maxima,-0.033110371057027403,0.018117813560783801,256866.80916990005,PASS_LMOM_FINITE_MEAN
164,KDE,monthly_maxima,-0.082373991713135905,0.018117813564368899,243779.28742253699,PASS
164,EMP,monthly_maxima,-0.13178892839741549,0.018117813563460199,230651.56660366763,PASS
165,TAIL,event_level,-0.083629352134471494,-0.0040450052132271,243445.78459436088,PASS
165,EVENT-EMP,event_level,-0.23476813012341449,0.0025715290528318998,203293.80190498248,PASS
165,GEV,monthly_maxima,-0.1027100675646435,-0.013097910099429099,238376.74430008727,PASS_LMOM_FINITE_MEAN
165,KDE,monthly_maxima,-0.16872706807359239,-0.013097910099429099,220838.46923322167,PASS
165,EMP,monthly_maxima,-0.23476813012341449,-0.0130979100994297,203293.80190498248,PASS
166,TAIL,event_level,-0.13228746640827729,-0.066605301288551702,230519.12349509899,PASS
166,EVENT-EMP,event_level,-0.231992457172152,-0.062865075505284695,204031.1955360109,PASS
166,GEV,monthly_maxima,-0.2437191709037789,-0.051148546355508001,200915.84146857209,PASS_LMOM_FINITE_MEAN
166,KDE,monthly_maxima,-0.19702513865779739,-0.0511485463556016,213320.71862442081,PASS
166,EMP,monthly_maxima,-0.231992457172152,-0.051148546355602197,204031.1955360109,PASS
167,TAIL,event_level,-0.058209707873806797,-0.0186691091095182,250198.84380196559,PASS
167,EVENT-EMP,event_level,-0.17700466078024349,-0.016783461983762599,218639.41903915777,PASS
167,GEV,monthly_maxima,-0.0522020305290588,-0.018940982794352301,251794.86144852449,PASS_LMOM_FINITE_MEAN
167,KDE,monthly_maxima,-0.13836260539105391,-0.018940921998297802,228905.18378672143,PASS
167,EMP,monthly_maxima,-0.17700466078024349,-0.018940921998297999,218639.41903915777,PASS
168,TAIL,event_level,0.016468367011007699,-0.0008421289666221,270038.0459574213,PASS
168,EVENT-EMP,event_level,-0.091494271296820695,0.00098304192252509997,241356.36649622649,PASS
168,GEV,monthly_maxima,0.11729077318880921,-0.0028741779936924,296822.82985880179,PASS_LMOM_FINITE_MEAN
168,KDE,monthly_maxima,-0.032490820774709703,-0.0028628749891097,257031.40076275149,PASS
168,EMP,monthly_maxima,-0.091494271296820695,-0.0028628751966303999,241356.36649622649,PASS
169,TAIL,event_level,-0.16600669700358289,0.0048238105657774999,221561.17120001747,PASS
169,EVENT-EMP,event_level,-0.26849424262522059,0.0075735536251543001,194334.02134190543,PASS
169,GEV,monthly_maxima,-0.1536881498497355,0.026149761285288699,224833.75351582631,PASS_LMOM_FINITE_MEAN
169,KDE,monthly_maxima,-0.20909604238191309,0.026149761285289001,210113.92600756307,PASS
169,EMP,monthly_maxima,-0.26849424262522059,0.0261497612852888,194334.02134190543,PASS
170,TAIL,event_level,-0.092789043944644795,-0.0033098969372167002,241012.39329733039,PASS
170,EVENT-EMP,event_level,-0.2161021056132684,-0.0062003035695996998,208252.67416121924,PASS
170,GEV,monthly_maxima,-0.14027402797375049,0.00068947527846740001,228397.38951000612,PASS_LMOM_FINITE_MEAN
170,KDE,monthly_maxima,-0.17591870623137321,0.00068947527846700005,218927.91699334185,PASS
170,EMP,monthly_maxima,-0.2161021056132684,0.00068947527846680001,208252.67416121924,PASS
171,TAIL,event_level,0.070946968325304796,0.027922820024654099,284510.99516356899,PASS
171,EVENT-EMP,event_level,0.075575518958087201,0.037757505697950701,285740.62985664548,PASS
171,GEV,monthly_maxima,0.26498438880194292,0.0394990742093667,336059.56034145853,PASS_LMOM_FINITE_MEAN
171,KDE,monthly_maxima,0.13631565426502679,0.039540225052606501,301877.03703054204,PASS
171,EMP,monthly_maxima,0.075575518958087201,0.039540187491386998,285740.62985664548,PASS
172,TAIL,event_level,-0.026283605484111499,-0.0322933633009405,258680.42826061559,PASS
172,EVENT-EMP,event_level,-0.1479443884748792,-0.032124357171307898,226359.65845143469,PASS
172,GEV,monthly_maxima,0.0071308212727416997,-0.072352673594303807,267557.40545051207,PASS_LMOM_FINITE_MEAN
172,KDE,monthly_maxima,-0.10394522476059929,-0.072342019257012294,238048.60872157739,PASS
172,EMP,monthly_maxima,-0.1479443884748792,-0.072342019258656201,226359.65845143469,PASS
173,TAIL,event_level,-0.088356355416685795,-0.0182824757302185,242189.99467409303,PASS
173,EVENT-EMP,event_level,-0.20000933058500731,-0.0090331469400288002,212527.92921459847,PASS
173,GEV,monthly_maxima,-0.041341589213203703,-0.023006224536716399,254680.07897850289,PASS_LMOM_FINITE_MEAN
173,KDE,monthly_maxima,-0.1431011013613675,-0.023006223231251299,227646.34068434013,PASS
173,EMP,monthly_maxima,-0.20000933058500731,-0.0230062232313871,212527.92921459847,PASS
174,TAIL,event_level,-0.021323704692111398,-0.00018424995471260001,259998.09043435627,PASS
174,EVENT-EMP,event_level,-0.22833860229049149,-0.0027039449487608002,205001.88962200296,PASS
174,GEV,monthly_maxima,-0.097596005662437896,-0.016545182836246199,239735.36137839119,PASS_LMOM_FINITE_MEAN
174,KDE,monthly_maxima,-0.1698390387271595,-0.0165451828360124,220543.05976235529,PASS
174,EMP,monthly_maxima,-0.22833860229049149,-0.016545182836244801,205001.88962200296,PASS
175,TAIL,event_level,-0.29274769955876601,-0.0608645546982974,187890.77496985564,PASS
175,EVENT-EMP,event_level,-0.32147138838279321,-0.058310423625780899,180259.95333834947,PASS
175,GEV,monthly_maxima,-0.33179779912131929,-0.046978315185390397,177516.6079789802,PASS_LMOM_FINITE_MEAN
175,KDE,monthly_maxima,-0.29075940690457969,-0.046978315204652003,188418.99078114232,PASS
175,EMP,monthly_maxima,-0.32147138838279321,-0.046978315204651899,180259.95333834947,PASS
176,TAIL,event_level,-0.11189287730942141,-0.019586645886953399,235937.21142296449,PASS
176,EVENT-EMP,event_level,-0.33702986412655878,-0.031765922629547499,176126.64184113406,PASS
176,GEV,monthly_maxima,-0.2675659213568693,-0.025242231218293699,194580.6419643095,PASS_LMOM_FINITE_MEAN
176,KDE,monthly_maxima,-0.28812054173877288,-0.025242231218900301,189120.03964409413,PASS
176,EMP,monthly_maxima,-0.33702986412655878,-0.025242231218900499,176126.64184113406,PASS
177,TAIL,event_level,0.036696912730516298,0.020116989265171099,275412.02230133768,PASS
177,EVENT-EMP,event_level,-0.12083539300348529,0.0096475837923985994,233561.51578664139,PASS
177,GEV,monthly_maxima,0.0037321815361207001,0.0205472084529125,266654.51258815068,PASS_LMOM_FINITE_MEAN
177,KDE,monthly_maxima,-0.072813065157813397,0.020547214716972999,246319.27194968337,PASS
177,EMP,monthly_maxima,-0.12083539300348529,0.020547214716574402,233561.51578664139,PASS
178,TAIL,event_level,0.022412237098823701,0.0092102432013414001,271617.11237604328,PASS
178,EVENT-EMP,event_level,-0.13794780640686441,0.0028137784345320001,229015.38053340919,PASS
178,GEV,monthly_maxima,-0.1335027631894547,0.0065048912800542997,230196.26409415912,PASS_LMOM_FINITE_MEAN
178,KDE,monthly_maxima,-0.097020691514991597,0.0065048912800610001,239888.20106650164,PASS
178,EMP,monthly_maxima,-0.13794780640686441,0.0065048912800551003,229015.38053340919,PASS
179,TAIL,event_level,0.13027800788302349,0.0056119127693358001,300273.05771933892,PASS
179,EVENT-EMP,event_level,-0.1108771887677401,-0.0026412175538731999,236207.04229817761,PASS
179,GEV,monthly_maxima,0.055567672336707598,-0.0089884323545351003,280425.28509944398,PASS_LMOM_FINITE_MEAN
179,KDE,monthly_maxima,-0.059816716502024699,-0.0089884095398864994,249771.92105268544,PASS
179,EMP,monthly_maxima,-0.1108771887677401,-0.0089884096942687997,236207.04229817761,PASS
180,TAIL,event_level,-0.079899696672974294,-0.0247599417622884,244436.61609055265,PASS
180,EVENT-EMP,event_level,-0.1087873089506939,-0.0233867329140676,236762.24606092769,PASS
180,GEV,monthly_maxima,-0.088246546826749706,-0.012792794887479,242219.16675462009,PASS_LMOM_FINITE_MEAN
180,KDE,monthly_maxima,-0.067092571428234896,-0.012792794887323501,247838.99553261147,PASS
180,EMP,monthly_maxima,-0.1087873089506939,-0.0127927948874794,236762.24606092769,PASS
181,TAIL,event_level,-0.0035290277586344002,-0.0054688109461149999,264725.47787061252,PASS
181,EVENT-EMP,event_level,0.143495562927378,0.00020280653369100001,303784.47317736025,PASS
181,GEV,monthly_maxima,0.159864952518399,-0.0034870604455234,308133.21448809421,PASS_LMOM_FINITE_MEAN
181,KDE,monthly_maxima,0.2017965093857936,-0.0034218778444218998,319272.87809978152,PASS
181,EMP,monthly_maxima,0.143495562927378,-0.0034219138509714998,303784.47317736025,PASS
182,TAIL,event_level,0.087527781710401695,0.0145856742125813,288915.90395582432,PASS
182,EVENT-EMP,event_level,-0.12719343780640341,0.0049176345037519999,231872.41846653644,PASS
182,GEV,monthly_maxima,0.22318553404703709,0.0060348318095657001,324955.15077240934,PASS_LMOM_FINITE_MEAN
182,KDE,monthly_maxima,-0.0220089742419242,0.0061145419924866998,259816.03966308665,PASS
182,EMP,monthly_maxima,-0.12719343780640341,0.0061145371673215999,231872.41846653644,PASS
183,TAIL,event_level,0.1053524379585072,0.022877347435943302,293651.25578704273,PASS
183,EVENT-EMP,event_level,0.597967266074107,0.065534538061949102,424520.7937984966,PASS
183,GEV,monthly_maxima,0.69574438346340939,0.082081789677645095,450496.55711398274,PASS_LMOM_FINITE_MEAN
183,KDE,monthly_maxima,0.69414239830347546,0.084281907330781405,450070.96891440754,PASS
183,EMP,monthly_maxima,0.597967266074107,0.084060785377981895,424520.7937984966,PASS
184,TAIL,event_level,-0.13538066653461031,-0.0381316011289074,229697.37463898212,PASS
184,EVENT-EMP,event_level,-0.28284862310156239,-0.036028346156344697,190520.59341776944,PASS
184,GEV,monthly_maxima,-0.18345158244329871,-0.0259276418866181,216926.7104248688,PASS_LMOM_FINITE_MEAN
184,KDE,monthly_maxima,-0.230755111565734,-0.0259276418866181,204359.91249423131,PASS
184,EMP,monthly_maxima,-0.28284862310156239,-0.025927641886617898,190520.59341776944,PASS
185,TAIL,event_level,-0.2121294022596083,-0.045029428825769303,209308.07449201896,PASS
185,EVENT-EMP,event_level,-0.29899445651813289,-0.038385662919732798,186231.24271324571,PASS
185,GEV,monthly_maxima,-0.2770066723104983,-0.0244104331604365,192072.58364923848,PASS_LMOM_FINITE_MEAN
185,KDE,monthly_maxima,-0.26314299356482218,-0.024410433361393299,195755.65027459001,PASS
185,EMP,monthly_maxima,-0.29899445651813289,-0.024410433361393102,186231.24271324571,PASS
186,TAIL,event_level,0.1400348134796173,0.036227397484278501,302865.08006218681,PASS
186,EVENT-EMP,event_level,0.23096263818237439,0.082296094526459307,327021.23966614384,PASS
186,GEV,monthly_maxima,0.57516164137250658,0.062151266734221597,418462.18289517099,PASS_LMOM_FINITE_MEAN
186,KDE,monthly_maxima,0.31082871999240408,0.062866060277052299,348238.70335729123,PASS
186,EMP,monthly_maxima,0.23096263818237439,0.062846800922863905,327021.23966614384,PASS
187,TAIL,event_level,-0.098732501528863703,-0.025649903686255499,239433.4364656556,PASS
187,EVENT-EMP,event_level,-0.23646582085801021,-0.028029808088416298,202842.78827436813,PASS
187,GEV,monthly_maxima,-0.16359989889823229,-0.032594087011829899,222200.56842916491,PASS_LMOM_FINITE_MEAN
187,KDE,monthly_maxima,-0.19957329006082269,-0.032594087011828803,212643.76905273859,PASS
187,EMP,monthly_maxima,-0.23646582085801021,-0.032594087011828803,202842.78827436813,PASS
188,TAIL,event_level,-0.058842484896008601,-0.0099416011026581003,250030.73835358399,PASS
188,EVENT-EMP,event_level,-0.054930808242179899,0.0013438308636176,251069.92614761568,PASS
188,GEV,monthly_maxima,0.084479670882049399,0.0158538572755547,288106.13365832821,PASS_LMOM_FINITE_MEAN
188,KDE,monthly_maxima,-0.00031019939063169999,0.015853861873791501,265580.60150355322,PASS
188,EMP,monthly_maxima,-0.054930808242179899,0.015853858068187201,251069.92614761568,PASS
189,TAIL,event_level,-0.3581412744228446,-0.0626753929122284,170518.12103632215,PASS
189,EVENT-EMP,event_level,-0.38067727417647029,-0.056205320386070998,164531.1395082486,PASS
189,GEV,monthly_maxima,-0.39146094739939152,-0.0364750208035724,161666.31642091146,PASS_LMOM_FINITE_MEAN
189,KDE,monthly_maxima,-0.34683644517788298,-0.036475327194406597,173521.39600115802,PASS
189,EMP,monthly_maxima,-0.38067727417647029,-0.036475327194406597,164531.1395082486,PASS
190,TAIL,event_level,-0.041683422793003098,0.001669887033312,254589.26644077184,PASS
190,EVENT-EMP,event_level,0.1443302762889776,0.0155215235773317,304006.22564149619,PASS
190,GEV,monthly_maxima,0.17143511908518619,-0.014034532337483601,311206.97976451355,PASS_LMOM_FINITE_MEAN
190,KDE,monthly_maxima,0.20456755427733361,-0.0140075629638273,320009.04222653358,PASS
190,EMP,monthly_maxima,0.1443302762889776,-0.0140077096413114,304006.22564149619,PASS
191,TAIL,event_level,0.22846784318445509,0.0524415989295864,326358.46491764527,PASS
191,EVENT-EMP,event_level,-0.0004413319069407,0.033467520788768398,265545.76444456074,PASS
191,GEV,monthly_maxima,0.031054682917107099,0.0085058440333202999,273913.09054595407,PASS_LMOM_FINITE_MEAN
191,KDE,monthly_maxima,0.054797112781886197,0.0085059023156580996,280220.57592872018,PASS
191,EMP,monthly_maxima,-0.0004413319069407,0.0085058440333198992,265545.76444456074,PASS
192,TAIL,event_level,0.16646421358460811,0.037754459332359998,309886.39404676779,PASS
192,EVENT-EMP,event_level,0.13876091206160091,0.034147636901476902,302526.65157702391,PASS
192,GEV,monthly_maxima,0.19649839826463869,0.043228475521359,317865.36595198198,PASS_LMOM_FINITE_MEAN
192,KDE,monthly_maxima,0.1988119869770931,0.043237040216801997,318480.00089325168,PASS
192,EMP,monthly_maxima,0.13876091206160091,0.043237021443277499,302526.65157702391,PASS
193,TAIL,event_level,0.068464656860683301,0.0075576862690199999,283851.53682810185,PASS
193,EVENT-EMP,event_level,-0.1118944523518149,0.0141537489558889,235936.79299246141,PASS
193,GEV,monthly_maxima,0.1229655779837828,0.058886903715938202,298330.41558183875,PASS_LMOM_FINITE_MEAN
193,KDE,monthly_maxima,-0.042892495901314401,0.058893332238492899,254268.06043949889,PASS
193,EMP,monthly_maxima,-0.1118944523518149,0.058893332238372897,235936.79299246141,PASS
194,TAIL,event_level,-0.052840753845510298,-0.021794747144867201,251625.17628971409,PASS
194,EVENT-EMP,event_level,-0.27135637322845468,-0.0234261825370192,193573.65911081608,PASS
194,GEV,monthly_maxima,-0.18933002307649399,-0.0073857839362578004,215365.0261921045,PASS_LMOM_FINITE_MEAN
194,KDE,monthly_maxima,-0.21603037263203381,-0.0073857839362583997,208271.73096093084,PASS
194,EMP,monthly_maxima,-0.27135637322845468,-0.0073857839362583997,193573.65911081608,PASS
195,TAIL,event_level,-0.094465800160921001,-0.031791404756675502,240566.94119386584,PASS
195,EVENT-EMP,event_level,-0.15855063369965691,-0.0271191350868728,223541.97142014399,PASS
195,GEV,monthly_maxima,-0.066745835664026004,-0.0591519871125957,247931.11039940841,PASS_LMOM_FINITE_MEAN
195,KDE,monthly_maxima,-0.1171744635717815,-0.059151984078180203,234534.08931889239,PASS
195,EMP,monthly_maxima,-0.15855063369965691,-0.059151984078256399,223541.97142014399,PASS
196,TAIL,event_level,0.043749653690830698,-0.021660954733718402,277285.67469365709,PASS
196,EVENT-EMP,event_level,0.053117399200579202,-0.0223565109773631,279774.3381627599,PASS
196,GEV,monthly_maxima,0.095286018267812994,-0.0304258489106125,290976.98043201544,PASS_LMOM_FINITE_MEAN
196,KDE,monthly_maxima,0.1074474406479493,-0.0304200069834401,294207.82050749345,PASS
196,EMP,monthly_maxima,0.053117399200579202,-0.0304200173891194,279774.3381627599,PASS
197,TAIL,event_level,-0.064002586938930198,-0.016948325136398299,248659.89011291624,PASS
197,EVENT-EMP,event_level,-0.1218925068601746,-0.01932090989732,233280.6797375528,PASS
197,GEV,monthly_maxima,0.092528825969989598,-0.013673165566917099,290244.4964270065,PASS_LMOM_FINITE_MEAN
197,KDE,monthly_maxima,-0.070837477310726704,-0.0136626444794322,246844.1125636744,PASS
197,EMP,monthly_maxima,-0.1218925068601746,-0.013662644486517101,233280.6797375528,PASS
198,TAIL,event_level,0.024743580559802501,0.0113320535891305,272236.46409724792,PASS
198,EVENT-EMP,event_level,0.1332621688556222,0.0099284573314661999,301065.83890566602,PASS
198,GEV,monthly_maxima,0.047238831250296501,0.037483184557625303,278212.62010655494,PASS_LMOM_FINITE_MEAN
198,KDE,monthly_maxima,0.1877661303524828,0.037483281940988301,315545.52537424787,PASS
198,EMP,monthly_maxima,0.1332621688556222,0.037483280611437901,301065.83890566602,PASS
199,TAIL,event_level,-0.0710033938259165,0.0161882558322483,246800.03468283915,PASS
199,EVENT-EMP,event_level,-0.041600931557950603,0.026689560003610401,254611.18131057511,PASS
199,GEV,monthly_maxima,-0.0811624979193874,0.041721599009642098,244101.13651038945,PASS_LMOM_FINITE_MEAN
199,KDE,monthly_maxima,0.0040408159584009997,0.041721599012871598,266736.50533776561,PASS
199,EMP,monthly_maxima,-0.041600931557950603,0.041721599009641702,254611.18131057511,PASS
200,TAIL,event_level,0.011696179204304101,0.020832345775937101,268770.25218037202,PASS
200,EVENT-EMP,event_level,-0.1782970649959284,0.020408297618864799,218296.07504507271,PASS
200,GEV,monthly_maxima,-0.080341078290348103,-0.0058894905918005997,244319.3573215192,PASS_LMOM_FINITE_MEAN
200,KDE,monthly_maxima,-0.12973842000019151,-0.0058894905884145999,231196.31083651952,PASS
200,EMP,monthly_maxima,-0.1782970649959284,-0.0058894905917991998,218296.07504507271,PASS
201,TAIL,event_level,0.080005550585955904,0.021822488759381899,286917.52539333294,PASS
201,EVENT-EMP,event_level,-0.1402496404061353,0.0293361865752166,228403.86838462559,PASS
201,GEV,monthly_maxima,5.7339029167329577e-05,0.027140983824016099,265678.2428664504,PASS_LMOM_FINITE_MEAN
201,KDE,monthly_maxima,-0.073734252272572395,0.027140984749926701,246074.54660799648,PASS
201,EMP,monthly_maxima,-0.1402496404061353,0.027140983824016099,228403.86838462559,PASS
202,TAIL,event_level,0.043940531005305601,0.033046677501593798,277336.38373556262,PASS
202,EVENT-EMP,event_level,-0.1076162378845196,0.034365037573335498,237073.35632530009,PASS
202,GEV,monthly_maxima,0.10357489924015249,0.033428744926386998,293179.02950071997,PASS_LMOM_FINITE_MEAN
202,KDE,monthly_maxima,-0.034370963409174601,0.0334292114005139,256531.91641123639,PASS
202,EMP,monthly_maxima,-0.1076162378845196,0.0334292112864914,237073.35632530009,PASS
203,TAIL,event_level,-0.084922656690295695,-0.0097580775258484,243102.2014132044,PASS
203,EVENT-EMP,event_level,-0.2491693411033459,-0.0166815333940445,199467.93284830271,PASS
203,GEV,monthly_maxima,-0.2181904200408615,-0.00092684336517420002,207697.88626454305,PASS_LMOM_FINITE_MEAN
203,KDE,monthly_maxima,-0.20121859447722251,-0.00092684336536999999,212206.67252909945,PASS
203,EMP,monthly_maxima,-0.2491693411033459,-0.00092684336536979996,199467.93284830271,PASS
204,TAIL,event_level,-0.1278171518121014,-0.036291971691583401,231706.72072639893,PASS
204,EVENT-EMP,event_level,-0.25916259917115059,-0.0360867697766456,196813.09383022925,PASS
204,GEV,monthly_maxima,-0.26254054720559811,-0.055284730239484797,195915.69798774945,PASS_LMOM_FINITE_MEAN
204,KDE,monthly_maxima,-0.22400826511665681,-0.055284730225322001,206152.30002995071,PASS
204,EMP,monthly_maxima,-0.25916259917115059,-0.055284730225322203,196813.09383022925,PASS
205,TAIL,event_level,0.29545193447858681,0.080789001373449104,344153.6602334528,PASS
205,EVENT-EMP,event_level,0.1562669917205006,0.077377595048363904,307177.369392636,PASS
205,GEV,monthly_maxima,0.4459384052856219,0.065996575010172503,384132.3490334361,PASS_LMOM_FINITE_MEAN
205,KDE,monthly_maxima,0.22578160361534769,0.067049156740799101,325644.83042811527,PASS
205,EMP,monthly_maxima,0.1562669917205006,0.067048950237034194,307177.369392636,PASS
206,TAIL,event_level,0.16598970442805849,0.044549394179735198,309760.33451596275,PASS
206,EVENT-EMP,event_level,-0.083168767053265397,0.0290359472862361,243568.14501339849,PASS
206,GEV,monthly_maxima,-0.040050332734190897,0.034234252005233202,255023.11806140901,PASS_LMOM_FINITE_MEAN
206,KDE,monthly_maxima,-0.0221615170649022,0.034234252016384997,259775.51467757925,PASS
206,EMP,monthly_maxima,-0.083168767053265397,0.034234252005233598,243568.14501339849,PASS
207,TAIL,event_level,-0.026752339825871101,0.0042879294934975998,258555.90288448991,PASS
207,EVENT-EMP,event_level,-0.058279143521151003,0.028414543855690401,250180.39731889035,PASS
207,GEV,monthly_maxima,0.0412078286171743,0.033352935235794003,276610.40579367732,PASS_LMOM_FINITE_MEAN
207,KDE,monthly_maxima,0.00018767366896320001,0.033352942317767302,265712.86795916682,PASS
207,EMP,monthly_maxima,-0.058279143521151003,0.033352935235793003,250180.39731889035,PASS
208,TAIL,event_level,-0.0043878231388917001,-0.0099118067958623001,264497.32770491292,PASS
208,EVENT-EMP,event_level,-0.27367974047687621,-0.016158375738281501,192956.42637424785,PASS
208,GEV,monthly_maxima,-0.27536044221277278,-0.0148286445757266,192509.92609216497,PASS_LMOM_FINITE_MEAN
208,KDE,monthly_maxima,-0.23597942693648299,-0.0148286445899041,202972.00514761035,PASS
208,EMP,monthly_maxima,-0.27367974047687621,-0.0148286445899039,192956.42637424785,PASS
209,TAIL,event_level,-0.13858924697825839,-0.024786363668525001,228844.97350047185,PASS
209,EVENT-EMP,event_level,-0.23638174457376149,-0.0229466198697519,202865.12423311191,PASS
209,GEV,monthly_maxima,-0.18169086609539001,-0.011479229300114101,217394.46762962345,PASS_LMOM_FINITE_MEAN
209,KDE,monthly_maxima,-0.18741127654678261,-0.011479229300111001,215874.76617062883,PASS
209,EMP,monthly_maxima,-0.23638174457376149,-0.011479229300114101,202865.12423311191,PASS
210,TAIL,event_level,-0.11217194481558471,-0.036053672126664001,235863.073509282,PASS
210,EVENT-EMP,event_level,-0.2534422040235963,-0.036363153803908498,198332.79122356008,PASS
210,GEV,monthly_maxima,-0.17937825164905111,-0.038207474676186702,218008.84374442435,PASS_LMOM_FINITE_MEAN
210,KDE,monthly_maxima,-0.21000721015198029,-0.038207474676186501,209871.8624351453,PASS
210,EMP,monthly_maxima,-0.2534422040235963,-0.038207474676186501,198332.79122356008,PASS
211,TAIL,event_level,-0.092592436089111496,-0.016206660739366,241064.62473202241,PASS
211,EVENT-EMP,event_level,0.2000397913255158,-0.0066791083279804002,318806.18309215381,PASS
211,GEV,monthly_maxima,0.15286681573823921,3.1520289562049837e-05,306274.06840663368,PASS_LMOM_FINITE_MEAN
211,KDE,monthly_maxima,0.25945284678971797,0.0002301389905726,334590.03424050863,PASS
211,EMP,monthly_maxima,0.2000397913255158,0.00023012563871529999,318806.18309215381,PASS
212,TAIL,event_level,0.29405774915001159,0.026521035411694201,343783.27676255541,PASS
212,EVENT-EMP,event_level,0.091888106696142696,0.0077090192123694997,290074.28101614665,PASS
212,GEV,monthly_maxima,0.1630387153795588,0.0308813999667122,308976.36588283954,PASS_LMOM_FINITE_MEAN
212,KDE,monthly_maxima,0.1548514193322208,0.0308821156538721,306801.30417108227,PASS
212,EMP,monthly_maxima,0.091888106696142696,0.030881551403229301,290074.28101614665,PASS
213,TAIL,event_level,0.022185695145942302,-0.044160465686975202,271556.92855894787,PASS
213,EVENT-EMP,event_level,0.089430551285187398,-0.040789013252355399,289421.39944841235,PASS
213,GEV,monthly_maxima,0.14761218978296989,-0.030145948063792199,304878.10865889402,PASS_LMOM_FINITE_MEAN
213,KDE,monthly_maxima,0.1459295268525227,-0.0300818859738156,304431.08735996363,PASS
213,EMP,monthly_maxima,0.089430551285187398,-0.030081911070143099,289421.39944841235,PASS
214,TAIL,event_level,0.010065230222817601,0.0251276770088306,268336.96936478181,PASS
214,EVENT-EMP,event_level,-0.048064069436923998,0.029834096207537301,252894.1646475544,PASS
214,GEV,monthly_maxima,0.016007826170723199,0.046389505168830301,269915.69729156001,PASS_LMOM_FINITE_MEAN
214,KDE,monthly_maxima,0.0002455247183031,0.046389505274266503,265728.23684306652,PASS
214,EMP,monthly_maxima,-0.048064069436923998,0.0463895051724676,252894.1646475544,PASS
215,TAIL,event_level,0.099957892768839096,0.014419275427348799,292218.12467433471,PASS
215,EVENT-EMP,event_level,-0.084111637572443596,-0.0014897940008468001,243317.65919322649,PASS
215,GEV,monthly_maxima,0.046254418387000201,0.012827752085486199,277951.09802220168,PASS_LMOM_FINITE_MEAN
215,KDE,monthly_maxima,-0.0221111705367689,0.0128277582065835,259788.88988778656,PASS
215,EMP,monthly_maxima,-0.084111637572443596,0.0128277570305595,243317.65919322649,PASS
216,TAIL,event_level,-0.012142273415586101,0.010246088404704101,262437.2571034538,PASS
216,EVENT-EMP,event_level,-0.025223958047735501,0.0075234644108943998,258961.93738810983,PASS
216,GEV,monthly_maxima,0.1400339429687032,-0.00092120009297270002,302864.84879963711,PASS_LMOM_FINITE_MEAN
216,KDE,monthly_maxima,0.0333754900830412,-0.00070833491311840004,274529.6431633028,PASS
216,EMP,monthly_maxima,-0.025223958047735501,-0.00070833494725969996,258961.93738810983,PASS
217,TAIL,event_level,-0.079016355003293806,-0.015781239533981199,244671.28729738487,PASS
217,EVENT-EMP,event_level,-0.2590091598059025,-0.0146478992521007,196853.85699385469,PASS
217,GEV,monthly_maxima,-0.11526305325916179,-0.033962257619759802,235041.88033590207,PASS_LMOM_FINITE_MEAN
217,KDE,monthly_maxima,-0.21128669731718119,-0.033962257618276301,209531.95002357225,PASS
217,EMP,monthly_maxima,-0.2590091598059025,-0.033962257618276301,196853.85699385469,PASS
218,TAIL,event_level,-0.25978669025891338,-0.036436261699557299,196647.29591333543,PASS
218,EVENT-EMP,event_level,-0.29443403492492087,-0.034853887452720597,187442.77804060103,PASS
218,GEV,monthly_maxima,-0.23334025696428959,-0.0168654059608725,203673.13498634432,PASS_LMOM_FINITE_MEAN
218,KDE,monthly_maxima,-0.25833086833124008,-0.0168654059608743,197034.05394867584,PASS
218,EMP,monthly_maxima,-0.29443403492492087,-0.0168654059608743,187442.77804060103,PASS
219,TAIL,event_level,-0.083677437658505105,-0.034853343520346601,243433.0100493083,PASS
219,EVENT-EMP,event_level,-0.22765972644919569,-0.035181079562969397,205182.24182142288,PASS
219,GEV,monthly_maxima,-0.087351308379099601,-0.047185387846434203,242456.99849529719,PASS_LMOM_FINITE_MEAN
219,KDE,monthly_maxima,-0.1600242193137425,-0.047185387842404398,223150.4942304024,PASS
219,EMP,monthly_maxima,-0.22765972644919569,-0.047185387846434799,205182.24182142288,PASS
220,TAIL,event_level,0.0188600473227859,0.0102726086463445,270673.42694802367,PASS
220,EVENT-EMP,event_level,0.15222585546832451,0.0200384397859102,306103.78897203301,PASS
