comparison_type,one_to_one_matching,mode_left,mode_right,pair_rank_within_mode_pair,method_id,cell_left,cell_right,relative_margin_gap,left_action_accuracy,left_absolute_regret_mean_cny,left_absolute_regret_p95_cny,left_regret_over_oracle_mean,left_regret_over_capacity_mean,left_d_mv_mean,right_action_accuracy,right_absolute_regret_mean_cny,right_absolute_regret_p95_cny,right_regret_over_oracle_mean,right_regret_over_capacity_mean,right_d_mv_mean
nearest_gap_descriptive,False,actual_maximum_demand,capacity,9,TAIL,A105_U440,A110_U700,0.0248761393931657,1.0,0.0,0.0,0.0,0.0,1.0159607483490378,0.999,571.7650043164333,0.0,0.0001199999999999999,0.0001199999999999999,0.9895045997822679
nearest_gap_descriptive,False,actual_maximum_demand,capacity,10,EMP,A105_U440,A115_U700,0.0248761393931657,1.0,0.0,0.0,0.0,0.0,1.0992263466861831,0.984,12059.880824453881,0.0,0.002531084777853149,0.002531084777853149,1.0645864544524781
nearest_gap_descriptive,False,actual_maximum_demand,capacity,10,EVENT-EMP,A105_U440,A115_U700,0.0248761393931657,1.0,0.0,0.0,0.0,0.0,1.0579377406458972,0.985,11240.918314396378,0.0,0.002359203846937497,0.002359203846937497,1.0225632153870574
nearest_gap_descriptive,False,actual_maximum_demand,capacity,10,GEV,A105_U440,A115_U700,0.0248761393931657,1.0,0.0,0.0,0.0,0.0,1.0899911934917799,0.986,10590.84251916792,0.0,0.002222768257423449,0.002222768257423449,1.050990969549982
nearest_gap_descriptive,False,actual_maximum_demand,capacity,10,KDE,A105_U440,A115_U700,0.0248761393931657,1.0,0.0,0.0,0.0,0.0,1.2998911730562142,0.993,5072.1878248381145,0.0,0.0010645326915526287,0.0010645326915526287,1.2336790668331568
nearest_gap_descriptive,False,actual_maximum_demand,capacity,10,TAIL,A105_U440,A115_U700,0.0248761393931657,1.0,0.0,0.0,0.0,0.0,1.0159607483490378,0.99,7558.9717396124815,0.0,0.001586450030879279,0.001586450030879279,0.9748291243928056
nearest_gap_descriptive,False,actual_maximum_demand,contracted_maximum_demand,1,EMP,A120_U440,A120_U480,0.2046000243581187,0.618,17821.0502551227,46365.25905089639,0.0033394807783016403,0.002350994467924359,11.397776192848207,0.692,22876.31237651552,58291.75316919014,0.004334127550268207,0.003292250644782237,10.000110164220564
nearest_gap_descriptive,False,actual_maximum_demand,contracted_maximum_demand,1,EVENT-EMP,A120_U440,A120_U480,0.2046000243581187,0.617,18262.382212368466,46365.25905089639,0.0034221818294166745,0.0024092160079093434,10.888592971196596,0.703,23176.318636702992,58291.75316919014,0.004390966492495024,0.003335426126358316,9.594112237942051
nearest_gap_descriptive,False,actual_maximum_demand,contracted_maximum_demand,1,GEV,A120_U440,A120_U480,0.2046000243581187,0.655,16133.704269866477,46365.25905089639,0.0030232895660307567,0.0021283958544856562,11.212615760763407,0.649,24547.01942293378,58291.75316919014,0.004650658349425423,0.0035326908984508916,9.889276268797127
nearest_gap_descriptive,False,actual_maximum_demand,contracted_maximum_demand,1,KDE,A120_U440,A120_U480,0.2046000243581187,0.791,9690.339141637345,46365.25905089639,0.0018158694821827231,0.0012783721154566393,13.106658073779318,0.412,36877.66388555097,58291.75316919014,0.006986812227655143,0.005307258910745866,11.767305371725184
nearest_gap_descriptive,False,actual_maximum_demand,contracted_maximum_demand,1,TAIL,A120_U440,A120_U480,0.2046000243581187,0.776,10385.818027400792,46365.25905089639,0.001946195043104928,0.001370121310345872,9.737404319204533,0.714,17492.700505842018,58291.75316919014,0.0033141528207488373,0.0025174666953080432,9.050561387548736
nearest_gap_descriptive,False,actual_maximum_demand,contracted_maximum_demand,2,EMP,A120_U440,A120_U500,0.232468361910305,0.618,17821.0502551227,46365.25905089639,0.0033394807783016403,0.002350994467924359,11.397776192848207,0.715,25179.610711582485,60408.2708125161,0.004772422292170635,0.0037747192122877544,9.893890892005299
nearest_gap_descriptive,False,actual_maximum_demand,contracted_maximum_demand,2,EVENT-EMP,A120_U440,A120_U500,0.232468361910305,0.617,18262.382212368466,46365.25905089639,0.0034221818294166745,0.0024092160079093434,10.888592971196596,0.723,25184.72045842763,60408.2708125161,0.004773390769008125,0.003775485223319749,9.513386566346094
nearest_gap_descriptive,False,actual_maximum_demand,contracted_maximum_demand,2,GEV,A120_U440,A120_U500,0.232468361910305,0.655,16133.704269866477,46365.25905089639,0.0030232895660307567,0.0021283958544856562,11.212615760763407,0.676,26303.243635993033,60408.2708125161,0.004985390271624229,0.003943164977232828,9.775682866575215
nearest_gap_descriptive,False,actual_maximum_demand,contracted_maximum_demand,2,KDE,A120_U440,A120_U500,0.232468361910305,0.791,9690.339141637345,46365.25905089639,0.0018158694821827231,0.0012783721154566393,13.106658073779318,0.417,39127.39051525876,60408.2708125161,0.007416017382810107,0.0058656551285240855,11.480909147703155
nearest_gap_descriptive,False,actual_maximum_demand,contracted_maximum_demand,2,TAIL,A120_U440,A120_U500,0.232468361910305,0.776,10385.818027400792,46365.25905089639,0.001946195043104928,0.001370121310345872,9.737404319204533,0.724,20409.77423635224,60408.2708125161,0.003868370431117579,0.003059664734728236,9.050165003278968
